Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0982,0.0991,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0610,0.0912,Phospholipids to Total-Lipids in Very Small VLDL percentage
Albumin,0.0972,0.0893,Albumin
3-Hydroxybutyrate,0.0857,0.0799,3-Hydroxybutyrate
GlycA,0.0697,0.0648,Glycoprotein Acetyls
IDL-CE%,0.0473,0.0627,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-PL%,0.0552,0.0556,Phospholipids to Total-Lipids in Small LDL percentage
Creatinine,0.0455,0.0367,Creatinine
Glu,0.0362,0.0310,Glucose
Lactate,0.0272,0.0282,Lactate
Glu-lactate,0.0265,0.0275,Glucose-lactate
DHA,0.0337,0.0274,Docosahexaenoic Acid
Acetoacetate,0.0290,0.0229,Acetoacetate
PUFA/MUFA,0.0212,0.0206,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gly,0.0255,0.0196,Glycine
MUFA%,0.0152,0.0182,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0123,0.0177,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
His,0.0082,0.0150,Histidine
L-LDL-C%,0.0138,0.0110,Cholesterol to Total-Lipids in Large LDL percentage
Pyruvate,0.0115,0.0107,Pyruvate
L-HDL-FC%,0.0148,0.0105,Free Cholesterol to Total-Lipids in Large HDL percentage
Val,0.0065,0.0094,Valine
XS-VLDL-CE%,0.0112,0.0081,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Acetate,0.0070,0.0080,Acetate
Acetone,0.0067,0.0078,Acetone
DHA%,0.0080,0.0073,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,0.0105,0.0072,Degree of Unsaturation
Phe,0.0053,0.0062,Phenylalanine
S-HDL-FC,0.0058,0.0060,Free Cholesterol in Small HDL
Gln,0.0067,0.0055,Glutamine
XS-VLDL-CE,0.0065,0.0055,Cholesteryl Esters in Very Small VLDL
Tyr,0.0033,0.0053,Tyrosine
XXL-VLDL-PL%,0.0037,0.0051,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-PL%,0.0035,0.0046,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-CE%,0.0045,0.0045,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-P,0.0048,0.0045,Concentration of Small HDL Particles
M-HDL-L,0.0027,0.0045,Total-Lipids in Medium HDL
M-HDL-P,0.0033,0.0044,Concentration of Medium HDL Particles
Omega-3,0.0035,0.0041,Omega-3 Fatty Acids
Ile,0.0022,0.0040,Isoleucine
S-LDL-PL,0.0032,0.0034,Phospholipids in Small LDL
IDL-PL%,0.0028,0.0034,Phospholipids to Total-Lipids in IDL percentage
Ala,0.0012,0.0033,Alanine
Sc-ala,0.0058,0.0032,Spectrometer-corrected alanine
XL-VLDL-PL%,0.0040,0.0030,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.0067,0.0029,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-CE%,0.0032,0.0027,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-FC,0.0030,0.0024,Free Cholesterol in Medium LDL
S-LDL-FC%,0.0017,0.0024,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA%,0.0028,0.0023,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.0035,0.0022,Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.0017,0.0022,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.0037,0.0020,Average Diameter for LDL Particles
ApoB/ApoA1,0.0020,0.0018,Apolipoprotein B to Apolipoprotein A1 ratio
SFA%,0.0037,0.0018,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0022,0.0017,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.0017,0.0014,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0017,0.0013,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0008,0.0012,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-TG%,0.0018,0.0012,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-FC%,0.0007,0.0006,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-P,0.0007,0.0006,Concentration of Small LDL Particles
Omega-6/Omega-3,0.0007,0.0005,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,0.0003,0.0003,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG,0.0002,9.9437e-05,Triglycerides in Medium VLDL
