Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0685,0.2130,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.1758,0.1283,Glycoprotein Acetyls
Albumin,0.1737,0.1135,Albumin
LA%,0.0808,0.1083,Linoleic Acid to Total-Fatty Acids percentage
IDL-TG%,0.0353,0.0685,Triglycerides to Total-Lipids in IDL percentage
Creatinine,0.0530,0.0416,Creatinine
S-LDL-CE%,0.0495,0.0408,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu,0.0450,0.0361,Glucose
IDL-CE%,0.0367,0.0336,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA,0.0373,0.0300,Polyunsaturated Fatty Acids
XS-VLDL-PL%,0.0350,0.0289,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.0142,0.0203,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0255,0.0196,Omega-3 Fatty Acids
Tyr,0.0310,0.0163,Tyrosine
MUFA%,0.0165,0.0155,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0160,0.0129,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL%,0.0112,0.0102,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0162,0.0086,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA,0.0102,0.0080,Linoleic Acid
Citrate,0.0062,0.0056,Citrate
Glu-lactate,0.0050,0.0044,Glucose-lactate
PUFA/MUFA,0.0038,0.0041,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Pyruvate,0.0055,0.0034,Pyruvate
Lactate,0.0047,0.0029,Lactate
Val,0.0047,0.0028,Valine
Gln,0.0042,0.0026,Glutamine
Acetate,0.0038,0.0022,Acetate
DHA,0.0048,0.0020,Docosahexaenoic Acid
XXL-VLDL-CE,0.0020,0.0020,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
DHA%,0.0043,0.0018,Docosahexaenoic Acid to Total-Fatty Acids percentage
Gly,0.0022,0.0016,Glycine
L-LDL-TG%,0.0022,0.0015,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0022,0.0013,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0018,0.0011,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0015,0.0010,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-CE%,0.0015,0.0010,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-TG,0.0012,0.0008,Triglycerides in Very Large HDL
Ile,0.0012,0.0007,Isoleucine
XL-HDL-PL%,0.0012,0.0006,Phospholipids to Total-Lipids in Very Large HDL percentage
His,0.0008,0.0005,Histidine
3-Hydroxybutyrate,0.0012,0.0005,3-Hydroxybutyrate
PUFA%,0.0008,0.0003,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0005,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ala,0.0002,0.0002,Alanine
S-HDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Small HDL percentage
Total-BCAA,0.0002,0.0002,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
HDL-size,0.0003,0.0001,Average Diameter for HDL Particles
Phe,0.0002,0.0001,Phenylalanine
XL-HDL-FC%,0.0002,6.3396e-05,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetone,0.0002,6.2879e-05,Acetone
