Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1678,0.1798,Glycoprotein Acetyls
Albumin,0.1587,0.1420,Albumin
Val,0.0990,0.0854,Valine
XS-VLDL-C%,0.0527,0.0713,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.0333,0.0615,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0505,0.0567,Cholesterol to Total-Lipids in Large LDL percentage
Creatinine,0.0382,0.0327,Creatinine
LA%,0.0373,0.0308,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0247,0.0218,Leucine
Tyr,0.0147,0.0184,Tyrosine
Gln,0.0115,0.0180,Glutamine
Omega-6%,0.0128,0.0171,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,0.0128,0.0163,Free Cholesterol to Total-Lipids in Large LDL percentage
Ile,0.0193,0.0153,Isoleucine
L-LDL-PL%,0.0177,0.0151,Phospholipids to Total-Lipids in Large LDL percentage
Citrate,0.0205,0.0139,Citrate
Acetone,0.0108,0.0128,Acetone
Gly,0.0140,0.0127,Glycine
3-Hydroxybutyrate,0.0113,0.0109,3-Hydroxybutyrate
Phe,0.0078,0.0100,Phenylalanine
M-LDL-C%,0.0107,0.0092,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0078,0.0089,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ala,0.0083,0.0087,Alanine
M-LDL-PL%,0.0108,0.0081,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0102,0.0080,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0105,0.0074,Pyruvate
Acetoacetate,0.0093,0.0069,Acetoacetate
IDL-PL%,0.0088,0.0069,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0080,0.0069,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0078,0.0068,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-size,0.0068,0.0067,Average Diameter for LDL Particles
Sc-ala,0.0080,0.0065,Spectrometer-corrected alanine
Glu-lactate,0.0077,0.0063,Glucose-lactate
His,0.0070,0.0059,Histidine
S-HDL-CE%,0.0047,0.0054,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LA,0.0077,0.0050,Linoleic Acid
DHA,0.0075,0.0049,Docosahexaenoic Acid
S-LDL-C%,0.0035,0.0037,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-PL%,0.0033,0.0036,Phospholipids to Total-Lipids in Large HDL percentage
Glu,0.0040,0.0032,Glucose
Unsaturation,0.0038,0.0029,Degree of Unsaturation
XS-VLDL-TG%,0.0030,0.0029,Triglycerides to Total-Lipids in Very Small VLDL percentage
DHA%,0.0033,0.0028,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-FC%,0.0023,0.0028,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.0025,0.0024,Phospholipids to Total-Lipids in Medium HDL percentage
SFA%,0.0018,0.0020,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0027,0.0019,Acetate
L-HDL-C%,0.0012,0.0017,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.0007,0.0017,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.0020,0.0017,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,0.0025,0.0016,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-PL%,0.0025,0.0016,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0020,0.0010,Lactate
XS-VLDL-FC%,0.0007,0.0008,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0008,0.0004,Free Cholesterol to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0002,9.2482e-05,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
