Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Leu,0.0672,0.0689,Leucine
SFA%,0.0627,0.0481,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0548,0.0436,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Citrate,0.0498,0.0402,Citrate
Val,0.0202,0.0386,Valine
Phe,0.0557,0.0385,Phenylalanine
Pyruvate,0.0295,0.0381,Pyruvate
Acetate,0.0273,0.0331,Acetate
3-Hydroxybutyrate,0.0330,0.0320,3-Hydroxybutyrate
Gln,0.0283,0.0315,Glutamine
XXL-VLDL-FC%,0.0310,0.0309,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,0.0232,0.0291,Glycoprotein Acetyls
Acetone,0.0280,0.0289,Acetone
M-LDL-C%,0.0297,0.0258,Cholesterol to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0255,0.0244,Acetoacetate
IDL-PL%,0.0203,0.0237,Phospholipids to Total-Lipids in IDL percentage
DHA,0.0228,0.0229,Docosahexaenoic Acid
XXL-VLDL-CE%,0.0170,0.0228,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0178,0.0220,Glucose
L-HDL-C%,0.0240,0.0214,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.0158,0.0190,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.0157,0.0183,Glycine
Albumin,0.0160,0.0176,Albumin
Total-BCAA,0.0218,0.0165,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Creatinine,0.0177,0.0160,Creatinine
His,0.0167,0.0156,Histidine
Glu-lactate,0.0110,0.0151,Glucose-lactate
XXL-VLDL-C%,0.0127,0.0150,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0173,0.0146,Lactate
L-LDL-TG%,0.0155,0.0139,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0152,0.0132,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0105,0.0130,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-size,0.0118,0.0125,Average Diameter for LDL Particles
L-LDL-PL%,0.0113,0.0123,Phospholipids to Total-Lipids in Large LDL percentage
Sc-ala,0.0170,0.0122,Spectrometer-corrected alanine
Ile,0.0122,0.0102,Isoleucine
XL-HDL-TG,0.0077,0.0094,Triglycerides in Very Large HDL
XXL-VLDL-TG%,0.0075,0.0090,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0112,0.0089,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0082,0.0087,Phospholipids to Total-Lipids in Small LDL percentage
Tyr,0.0068,0.0086,Tyrosine
LA%,0.0080,0.0082,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0070,0.0062,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0045,0.0059,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3,0.0057,0.0059,Omega-3 Fatty Acids
IDL-TG%,0.0073,0.0058,Triglycerides to Total-Lipids in IDL percentage
Ala,0.0045,0.0058,Alanine
IDL-C%,0.0053,0.0055,Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.0028,0.0029,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0030,0.0029,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-VLDL-CE%,0.0017,0.0020,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-PL%,0.0008,0.0016,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,0.0005,0.0015,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,0.0013,0.0014,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Small HDL percentage
