Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1275,0.1152,Creatinine
GlycA,0.1117,0.1144,Glycoprotein Acetyls
Albumin,0.0693,0.0675,Albumin
Ala,0.0377,0.0490,Alanine
His,0.0478,0.0460,Histidine
IDL-CE%,0.0417,0.0441,Cholesteryl Esters to Total-Lipids in IDL percentage
Pyruvate,0.0572,0.0421,Pyruvate
Gly,0.0437,0.0399,Glycine
M-LDL-CE%,0.0385,0.0393,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA,0.0328,0.0372,Docosahexaenoic Acid
M-LDL-PL%,0.0390,0.0339,Phospholipids to Total-Lipids in Medium LDL percentage
PC,0.0263,0.0292,Phosphatidylcholines
IDL-PL%,0.0267,0.0278,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0322,0.0253,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0242,0.0237,Average Diameter for LDL Particles
Phe,0.0160,0.0208,Phenylalanine
Val,0.0203,0.0178,Valine
Gln,0.0143,0.0163,Glutamine
Total-BCAA,0.0093,0.0160,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetone,0.0147,0.0159,Acetone
LA%,0.0153,0.0158,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0108,0.0148,Acetoacetate
Acetate,0.0150,0.0147,Acetate
Sc-ala,0.0132,0.0127,Spectrometer-corrected alanine
Lactate,0.0110,0.0120,Lactate
Glu-lactate,0.0115,0.0111,Glucose-lactate
3-Hydroxybutyrate,0.0112,0.0096,3-Hydroxybutyrate
Glu,0.0065,0.0086,Glucose
Citrate,0.0107,0.0083,Citrate
SFA%,0.0078,0.0077,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-P,0.0070,0.0069,Concentration of Large HDL Particles
Tyr,0.0038,0.0059,Tyrosine
Omega-3%,0.0053,0.0054,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0033,0.0053,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-FC%,0.0042,0.0042,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-C%,0.0018,0.0039,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.0037,0.0039,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.0020,0.0029,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0020,0.0023,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC%,0.0018,0.0022,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,0.0020,0.0021,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0013,0.0021,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA,0.0017,0.0019,Linoleic Acid
Unsaturation,0.0025,0.0017,Degree of Unsaturation
M-LDL-C%,0.0020,0.0016,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,0.0022,0.0016,Omega-6 Fatty Acids
IDL-C%,0.0015,0.0015,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0015,0.0014,Phospholipids to Total-Lipids in Very Large VLDL percentage
Leu,0.0013,0.0014,Leucine
Ile,0.0015,0.0013,Isoleucine
XL-HDL-FC,0.0013,0.0013,Free Cholesterol in Very Large HDL
M-HDL-PL%,0.0007,0.0008,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0007,0.0007,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0007,0.0006,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.0003,0.0003,Phospholipids to Total-Lipids in Small HDL percentage
