Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1068,0.2057,Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,0.0798,0.1100,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,0.1210,0.0989,Glycoprotein Acetyls
Unsaturation,0.0788,0.0873,Degree of Unsaturation
Val,0.1250,0.0851,Valine
L-LDL-TG%,0.0415,0.0732,Triglycerides to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0563,0.0586,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3,0.0513,0.0345,Omega-3 Fatty Acids
LA%,0.0302,0.0298,Linoleic Acid to Total-Fatty Acids percentage
VLDL-size,0.0265,0.0273,Average Diameter for VLDL Particles
Leu,0.0370,0.0254,Leucine
S-LDL-CE%,0.0270,0.0223,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Citrate,0.0392,0.0154,Citrate
PUFA,0.0192,0.0146,Polyunsaturated Fatty Acids
Total-BCAA,0.0187,0.0142,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.0240,0.0142,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA,0.0175,0.0138,Linoleic Acid
Gln,0.0262,0.0133,Glutamine
PUFA%,0.0090,0.0122,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG,0.0097,0.0087,Triglycerides in Large VLDL
XS-VLDL-PL%,0.0105,0.0065,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0082,0.0056,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0055,0.0038,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Albumin,0.0053,0.0037,Albumin
M-VLDL-CE,0.0042,0.0034,Cholesteryl Esters in Medium VLDL
DHA,0.0058,0.0034,Docosahexaenoic Acid
M-LDL-C%,0.0027,0.0021,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL,0.0032,0.0018,Phospholipids in Medium HDL
IDL-TG%,0.0030,0.0015,Triglycerides to Total-Lipids in IDL percentage
IDL-CE%,0.0015,0.0009,Cholesteryl Esters to Total-Lipids in IDL percentage
Tyr,0.0017,0.0008,Tyrosine
S-LDL-C%,0.0008,0.0007,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Very Large VLDL percentage
Sc-ala,0.0005,0.0003,Spectrometer-corrected alanine
HDL-P,0.0003,0.0002,Concentration of HDL Particles
Ile,0.0003,0.0002,Isoleucine
Creatinine,0.0003,0.0001,Creatinine
S-HDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Small HDL percentage
Glu-lactate,0.0002,9.7262e-05,Glucose-lactate
3-Hydroxybutyrate,0.0002,8.4920e-05,3-Hydroxybutyrate
Gly,0.0002,6.3301e-05,Glycine
