Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1975,0.2800,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.3110,0.2169,Glycoprotein Acetyls
L-LDL-TG%,0.0527,0.1493,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.2265,0.1335,Albumin
IDL-CE%,0.0695,0.1273,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.0263,0.0173,Valine
S-LDL-P,0.0222,0.0149,Concentration of Small LDL Particles
ApoB/ApoA1,0.0232,0.0144,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG%,0.0163,0.0125,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-C%,0.0087,0.0101,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.0030,0.0043,Cholesterol to Total-Lipids in IDL percentage
L-LDL-P,0.0032,0.0028,Concentration of Large LDL Particles
XL-HDL-FC,0.0067,0.0026,Free Cholesterol in Very Large HDL
Total-BCAA,0.0048,0.0024,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.0048,0.0022,Leucine
S-HDL-PL,0.0053,0.0021,Phospholipids in Small HDL
Glu,0.0052,0.0016,Glucose
IDL-TG%,0.0010,0.0014,Triglycerides to Total-Lipids in IDL percentage
IDL-P,0.0013,0.0008,Concentration of IDL Particles
XXL-VLDL-FC%,0.0017,0.0007,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0017,0.0006,Isoleucine
His,0.0012,0.0005,Histidine
L-VLDL-C%,0.0015,0.0005,Cholesterol to Total-Lipids in Large VLDL percentage
Creatinine,0.0010,0.0003,Creatinine
L-LDL-CE%,0.0010,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6%,0.0003,0.0002,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0008,0.0002,Phospholipids to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,0.0008,0.0002,3-Hydroxybutyrate
Acetone,0.0005,0.0001,Acetone
Acetoacetate,0.0002,7.3700e-05,Acetoacetate
XS-VLDL-FC%,0.0002,3.0142e-05,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
