Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0917,0.1788,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.1882,0.1751,Glycoprotein Acetyls
Albumin,0.1435,0.1504,Albumin
Citrate,0.1192,0.1201,Citrate
Creatinine,0.1485,0.0899,Creatinine
IDL-CE%,0.0425,0.0696,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-size,0.0498,0.0544,Average Diameter for VLDL Particles
Gly,0.0542,0.0327,Glycine
IDL-PL%,0.0208,0.0198,Phospholipids to Total-Lipids in IDL percentage
IDL-C%,0.0085,0.0144,Cholesterol to Total-Lipids in IDL percentage
LA,0.0160,0.0143,Linoleic Acid
S-HDL-PL%,0.0162,0.0142,Phospholipids to Total-Lipids in Small HDL percentage
LA%,0.0150,0.0128,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0117,0.0066,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0092,0.0055,Histidine
M-LDL-C%,0.0083,0.0053,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.0073,0.0049,Phospholipids in Small LDL
Leu,0.0093,0.0047,Leucine
Unsaturation,0.0042,0.0039,Degree of Unsaturation
M-LDL-TG%,0.0052,0.0038,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-PL%,0.0030,0.0031,Phospholipids to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0033,0.0020,Spectrometer-corrected alanine
XS-VLDL-PL%,0.0030,0.0018,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC%,0.0032,0.0017,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA%,0.0022,0.0014,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0017,0.0013,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Lactate,0.0018,0.0011,Lactate
L-LDL-CE%,0.0023,0.0010,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0015,0.0009,Glucose
Glu-lactate,0.0013,0.0007,Glucose-lactate
Phe,0.0013,0.0007,Phenylalanine
SFA%,0.0013,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0010,0.0005,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetoacetate,0.0010,0.0004,Acetoacetate
Tyr,0.0010,0.0004,Tyrosine
Pyruvate,0.0005,0.0002,Pyruvate
Acetone,0.0003,0.0002,Acetone
Acetate,0.0003,0.0002,Acetate
Ile,0.0003,0.0002,Isoleucine
Total-BCAA,0.0002,5.6010e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.0002,5.5875e-05,Valine
