Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1895,0.1782,Glycoprotein Acetyls
L-LDL-TG%,0.0920,0.1743,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.1442,0.1518,Albumin
Citrate,0.1255,0.1247,Citrate
Creatinine,0.1542,0.0940,Creatinine
IDL-CE%,0.0408,0.0637,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-size,0.0493,0.0542,Average Diameter for VLDL Particles
Gly,0.0537,0.0337,Glycine
IDL-PL%,0.0205,0.0204,Phospholipids to Total-Lipids in IDL percentage
IDL-C%,0.0107,0.0171,Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL%,0.0162,0.0154,Phospholipids to Total-Lipids in Small HDL percentage
LA,0.0147,0.0137,Linoleic Acid
LA%,0.0148,0.0136,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0110,0.0061,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0093,0.0055,Histidine
Unsaturation,0.0048,0.0045,Degree of Unsaturation
S-LDL-PL,0.0065,0.0045,Phospholipids in Small LDL
Leu,0.0087,0.0045,Leucine
M-LDL-C%,0.0047,0.0035,Cholesterol to Total-Lipids in Medium LDL percentage
Sc-ala,0.0037,0.0022,Spectrometer-corrected alanine
M-LDL-TG%,0.0027,0.0020,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0028,0.0017,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA%,0.0023,0.0015,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0018,0.0014,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-PL%,0.0012,0.0012,Phospholipids to Total-Lipids in Very Large HDL percentage
Glu,0.0020,0.0010,Glucose
L-LDL-CE%,0.0018,0.0008,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.0015,0.0007,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Phe,0.0013,0.0007,Phenylalanine
Lactate,0.0013,0.0007,Lactate
Tyr,0.0017,0.0006,Tyrosine
PUFA/MUFA,0.0010,0.0006,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Pyruvate,0.0013,0.0005,Pyruvate
Ile,0.0008,0.0004,Isoleucine
L-VLDL-TG%,0.0007,0.0002,Triglycerides to Total-Lipids in Large VLDL percentage
3-Hydroxybutyrate,0.0003,0.0002,3-Hydroxybutyrate
Glu-lactate,0.0003,0.0002,Glucose-lactate
L-LDL-C%,0.0002,7.1061e-05,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0002,6.8880e-05,Phospholipids to Total-Lipids in Large LDL percentage
