Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.0938,0.2508,Cholesteryl Esters in IDL
IDL-CE%,0.0988,0.1440,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.2150,0.1313,Creatinine
IDL-C,0.0257,0.0943,Cholesterol in IDL
LA,0.0747,0.0609,Linoleic Acid
Glu-lactate,0.0640,0.0325,Glucose-lactate
His,0.0497,0.0305,Histidine
XXL-VLDL-PL%,0.0437,0.0267,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0212,0.0215,Acetone
Glu,0.0268,0.0210,Glucose
IDL-C%,0.0207,0.0197,Cholesterol to Total-Lipids in IDL percentage
IDL-FC,0.0253,0.0164,Free Cholesterol in IDL
XS-VLDL-PL%,0.0257,0.0141,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,0.0098,0.0134,Tyrosine
Albumin,0.0205,0.0123,Albumin
Gly,0.0283,0.0121,Glycine
Gln,0.0173,0.0099,Glutamine
Citrate,0.0177,0.0080,Citrate
IDL-TG%,0.0067,0.0074,Triglycerides to Total-Lipids in IDL percentage
L-LDL-C%,0.0097,0.0073,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0087,0.0072,Leucine
3-Hydroxybutyrate,0.0085,0.0069,3-Hydroxybutyrate
XS-VLDL-C%,0.0057,0.0060,Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.0117,0.0057,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0098,0.0040,Acetoacetate
L-LDL-TG%,0.0030,0.0032,Triglycerides to Total-Lipids in Large LDL percentage
LDL-size,0.0062,0.0030,Average Diameter for LDL Particles
Acetate,0.0065,0.0029,Acetate
IDL-PL%,0.0053,0.0024,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-C%,0.0030,0.0023,Cholesterol to Total-Lipids in Very Large HDL percentage
Ile,0.0030,0.0022,Isoleucine
Phe,0.0025,0.0022,Phenylalanine
Lactate,0.0027,0.0020,Lactate
XS-VLDL-CE%,0.0020,0.0020,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0030,0.0017,Degree of Unsaturation
DHA,0.0027,0.0015,Docosahexaenoic Acid
S-LDL-FC%,0.0025,0.0013,Free Cholesterol to Total-Lipids in Small LDL percentage
SFA%,0.0022,0.0012,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0018,0.0012,Pyruvate
GlycA,0.0013,0.0012,Glycoprotein Acetyls
IDL-FC%,0.0023,0.0012,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.0030,0.0009,Cholesteryl Esters to Total-Lipids in Large LDL percentage
MUFA%,0.0013,0.0008,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0007,0.0006,Free Cholesterol to Total-Lipids in Small HDL percentage
ApoB/ApoA1,0.0017,0.0005,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA%,0.0007,0.0005,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0010,0.0004,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6,0.0005,0.0003,Omega-6 Fatty Acids
Ala,0.0005,0.0002,Alanine
XXL-VLDL-TG%,0.0005,0.0002,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-C%,0.0003,0.0002,Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-C%,0.0003,0.0001,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0002,9.5533e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
