Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.0950,0.3493,Cholesteryl Esters in IDL
IDL-C,0.0953,0.2274,Cholesterol in IDL
Creatinine,0.1592,0.0627,Creatinine
IDL-P,0.0570,0.0538,Concentration of IDL Particles
LA%,0.0842,0.0531,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.0803,0.0513,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA,0.0530,0.0513,Linoleic Acid
IDL-TG%,0.0803,0.0299,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-C,0.0382,0.0239,Cholesterol in Very Large VLDL
GlycA,0.0548,0.0185,Glycoprotein Acetyls
SM,0.0198,0.0109,Sphingomyelins
Val,0.0173,0.0099,Valine
3-Hydroxybutyrate,0.0210,0.0086,3-Hydroxybutyrate
XS-VLDL-TG%,0.0188,0.0085,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0187,0.0083,Cholesteryl Esters to Total-Lipids in IDL percentage
Gln,0.0162,0.0044,Glutamine
M-LDL-CE%,0.0067,0.0037,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0090,0.0036,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu-lactate,0.0128,0.0029,Glucose-lactate
Tyr,0.0093,0.0028,Tyrosine
Citrate,0.0120,0.0023,Citrate
XXL-VLDL-TG%,0.0053,0.0020,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0040,0.0016,Leucine
Ile,0.0032,0.0015,Isoleucine
Glu,0.0082,0.0014,Glucose
XXL-VLDL-C,0.0020,0.0011,Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA%,0.0055,0.0010,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0037,0.0009,Acetoacetate
IDL-PL,0.0005,0.0009,Phospholipids in IDL
XXL-VLDL-PL%,0.0015,0.0006,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0022,0.0005,Average Diameter for LDL Particles
DHA,0.0015,0.0004,Docosahexaenoic Acid
SFA%,0.0005,0.0003,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0012,0.0002,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0007,0.0002,Free Cholesterol in Very Large HDL
Ala,0.0002,0.0001,Alanine
L-LDL-CE%,0.0007,0.0001,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetone,0.0002,2.8998e-05,Acetone
Albumin,0.0002,2.6225e-05,Albumin
