Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1668,0.2204,Glycoprotein Acetyls
Phe,0.2150,0.1934,Phenylalanine
Albumin,0.1180,0.1350,Albumin
Leu,0.0753,0.0725,Leucine
IDL-CE%,0.0600,0.0670,Cholesteryl Esters to Total-Lipids in IDL percentage
Sc-ala,0.0447,0.0506,Spectrometer-corrected alanine
Val,0.0353,0.0401,Valine
XL-HDL-PL%,0.0415,0.0389,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-BCAA,0.0267,0.0358,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0217,0.0233,Isoleucine
Creatinine,0.0328,0.0201,Creatinine
L-LDL-CE%,0.0332,0.0159,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-TG,0.0110,0.0120,Triglycerides in Medium VLDL
HDL-size,0.0135,0.0117,Average Diameter for HDL Particles
His,0.0147,0.0084,Histidine
IDL-PL%,0.0103,0.0077,Phospholipids to Total-Lipids in IDL percentage
Ala,0.0098,0.0073,Alanine
3-Hydroxybutyrate,0.0097,0.0053,3-Hydroxybutyrate
L-LDL-C%,0.0142,0.0053,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.0060,0.0045,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-FC,0.0033,0.0040,Free Cholesterol in Large VLDL
L-VLDL-L,0.0027,0.0032,Total-Lipids in Large VLDL
LDL-size,0.0043,0.0031,Average Diameter for LDL Particles
Acetoacetate,0.0063,0.0028,Acetoacetate
Glu,0.0027,0.0017,Glucose
Pyruvate,0.0023,0.0014,Pyruvate
Citrate,0.0040,0.0012,Citrate
Gly,0.0033,0.0012,Glycine
Glu-lactate,0.0030,0.0012,Glucose-lactate
M-LDL-C%,0.0012,0.0012,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.0002,0.0006,Omega-3 Fatty Acids
Tyr,0.0010,0.0005,Tyrosine
S-LDL-C%,0.0003,0.0004,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0012,0.0004,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0010,0.0004,Triglycerides to Total-Lipids in Large VLDL percentage
LA%,0.0017,0.0004,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Very Small VLDL percentage
Lactate,0.0002,0.0001,Lactate
Acetone,0.0002,0.0001,Acetone
Gln,0.0002,9.8811e-05,Glutamine
MUFA%,0.0002,9.3165e-05,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0002,7.8831e-05,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-PL%,0.0002,4.8155e-05,Phospholipids to Total-Lipids in Large VLDL percentage
