Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu,0.0922,0.0684,Glucose
Total-BCAA,0.0670,0.0619,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Citrate,0.0687,0.0548,Citrate
Acetoacetate,0.0647,0.0517,Acetoacetate
Unsaturation,0.0322,0.0416,Degree of Unsaturation
Glu-lactate,0.0295,0.0403,Glucose-lactate
Acetone,0.0332,0.0328,Acetone
IDL-FC%,0.0362,0.0302,Free Cholesterol to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0290,0.0295,3-Hydroxybutyrate
Lactate,0.0173,0.0294,Lactate
Pyruvate,0.0192,0.0285,Pyruvate
Phe,0.0125,0.0273,Phenylalanine
L-HDL-PL%,0.0327,0.0273,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0255,0.0270,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0275,0.0250,Creatinine
Tyr,0.0283,0.0239,Tyrosine
Albumin,0.0315,0.0236,Albumin
SFA%,0.0120,0.0201,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0192,0.0198,Histidine
L-LDL-PL%,0.0248,0.0191,Phospholipids to Total-Lipids in Large LDL percentage
IDL-C%,0.0223,0.0186,Cholesterol to Total-Lipids in IDL percentage
Ile,0.0223,0.0182,Isoleucine
Leu,0.0192,0.0172,Leucine
LA%,0.0157,0.0164,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.0057,0.0156,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetate,0.0073,0.0147,Acetate
IDL-CE%,0.0135,0.0145,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-size,0.0097,0.0144,Average Diameter for LDL Particles
L-LDL-CE%,0.0085,0.0139,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0238,0.0137,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,0.0108,0.0127,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,0.0178,0.0124,Spectrometer-corrected alanine
M-LDL-CE%,0.0092,0.0122,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,0.0085,0.0120,Glutamine
Ala,0.0205,0.0109,Alanine
GlycA,0.0067,0.0105,Glycoprotein Acetyls
XS-VLDL-FC%,0.0080,0.0097,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,0.0048,0.0088,Triglycerides in Large HDL
M-HDL-FC%,0.0053,0.0088,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-TG,0.0030,0.0082,Triglycerides in Medium VLDL
M-LDL-C%,0.0060,0.0058,Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.0020,0.0055,Docosahexaenoic Acid
Gly,0.0097,0.0054,Glycine
XL-HDL-C%,0.0042,0.0048,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.0042,0.0048,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.0030,0.0033,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-6%,0.0013,0.0032,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.0040,0.0031,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0028,0.0029,Phospholipids to Total-Lipids in Large VLDL percentage
Total-PL,0.0025,0.0027,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-PL%,0.0020,0.0027,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,0.0028,0.0023,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0015,0.0023,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0052,0.0021,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,0.0018,0.0019,Triglycerides to Total-Lipids in Large VLDL percentage
Val,0.0008,0.0011,Valine
XXL-VLDL-FC%,0.0005,0.0006,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
