Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2955,0.4393,Creatinine
HDL-FC,0.1102,0.1239,Free Cholesterol in HDL
L-HDL-FC,0.0497,0.1059,Free Cholesterol in Large HDL
Gly,0.1105,0.0472,Glycine
PC,0.0682,0.0373,Phosphatidylcholines
XL-HDL-L,0.0273,0.0317,Total-Lipids in Very Large HDL
L-HDL-P,0.0145,0.0251,Concentration of Large HDL Particles
HDL-PL,0.0255,0.0233,Phospholipids in HDL
Citrate,0.0503,0.0226,Citrate
M-HDL-FC%,0.0125,0.0204,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,0.0218,0.0200,Total-Lipids in HDL
Cholines,0.0302,0.0190,Total-Cholines
XL-HDL-FC%,0.0183,0.0143,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,0.0233,0.0110,Glycoprotein Acetyls
PUFA,0.0128,0.0069,Polyunsaturated Fatty Acids
Phosphoglyc,0.0162,0.0061,Phosphoglycerides
SFA%,0.0095,0.0040,Saturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0082,0.0032,Degree of Unsaturation
Acetone,0.0088,0.0031,Acetone
Pyruvate,0.0093,0.0031,Pyruvate
L-HDL-PL,0.0047,0.0027,Phospholipids in Large HDL
XXL-VLDL-FC%,0.0062,0.0022,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-CE,0.0023,0.0022,Cholesteryl Esters in Large VLDL
LDL-size,0.0058,0.0020,Average Diameter for LDL Particles
Omega-3%,0.0045,0.0020,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0055,0.0020,Acetoacetate
Glu,0.0042,0.0018,Glucose
Gln,0.0065,0.0018,Glutamine
Albumin,0.0042,0.0017,Albumin
DHA%,0.0027,0.0016,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0030,0.0015,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.0022,0.0011,Free Cholesterol in Small HDL
L-LDL-C%,0.0023,0.0010,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.0018,0.0010,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.0015,0.0008,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Lactate,0.0020,0.0007,Lactate
Omega-3,0.0022,0.0007,Omega-3 Fatty Acids
Ala,0.0020,0.0007,Alanine
3-Hydroxybutyrate,0.0015,0.0006,3-Hydroxybutyrate
Ile,0.0025,0.0005,Isoleucine
Tyr,0.0010,0.0005,Tyrosine
Acetate,0.0020,0.0005,Acetate
IDL-PL%,0.0010,0.0005,Phospholipids to Total-Lipids in IDL percentage
IDL-CE%,0.0015,0.0005,Cholesteryl Esters to Total-Lipids in IDL percentage
Sc-ala,0.0013,0.0004,Spectrometer-corrected alanine
Phe,0.0008,0.0004,Phenylalanine
L-HDL-C,0.0005,0.0003,Cholesterol in Large HDL
L-HDL-TG,0.0005,0.0003,Triglycerides in Large HDL
Val,0.0007,0.0002,Valine
Leu,0.0002,0.0001,Leucine
M-LDL-PL%,0.0002,6.5972e-05,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.0002,5.9606e-05,Histidine
