Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2105,0.1903,Creatinine
Gly,0.1487,0.1310,Glycine
Phosphoglyc,0.0625,0.1047,Phosphoglycerides
L-HDL-PL,0.0288,0.0734,Phospholipids in Large HDL
HDL-PL,0.0283,0.0730,Phospholipids in HDL
XL-HDL-FC%,0.0375,0.0592,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3,0.0598,0.0472,Omega-3 Fatty Acids
Albumin,0.0718,0.0465,Albumin
PC,0.0550,0.0447,Phosphatidylcholines
Val,0.0573,0.0407,Valine
M-HDL-FC,0.0167,0.0359,Free Cholesterol in Medium HDL
GlycA,0.0440,0.0302,Glycoprotein Acetyls
XL-HDL-C%,0.0183,0.0169,Cholesterol to Total-Lipids in Very Large HDL percentage
LA%,0.0208,0.0114,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-CE%,0.0148,0.0092,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-TG,0.0115,0.0082,Triglycerides in Large HDL
Leu,0.0145,0.0080,Leucine
Citrate,0.0113,0.0067,Citrate
XL-HDL-P,0.0033,0.0066,Concentration of Very Large HDL Particles
HDL-FC,0.0023,0.0052,Free Cholesterol in HDL
IDL-TG,0.0057,0.0049,Triglycerides in IDL
M-LDL-PL%,0.0062,0.0047,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.0077,0.0044,Histidine
Cholines,0.0037,0.0034,Total-Cholines
Total-BCAA,0.0045,0.0032,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-FC,0.0038,0.0029,Free Cholesterol in Very Small VLDL
XS-VLDL-TG,0.0027,0.0028,Triglycerides in Very Small VLDL
Lactate,0.0060,0.0028,Lactate
S-HDL-PL%,0.0052,0.0028,Phospholipids to Total-Lipids in Small HDL percentage
Tyr,0.0052,0.0023,Tyrosine
SM,0.0027,0.0021,Sphingomyelins
XS-VLDL-PL%,0.0030,0.0018,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.0025,0.0016,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0040,0.0015,Spectrometer-corrected alanine
XXL-VLDL-PL%,0.0028,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0025,0.0012,Acetone
IDL-PL%,0.0020,0.0011,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0018,0.0009,Glutamine
XXL-VLDL-FC%,0.0020,0.0008,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,0.0012,0.0008,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-P,0.0015,0.0007,Concentration of IDL Particles
IDL-CE%,0.0010,0.0007,Cholesteryl Esters to Total-Lipids in IDL percentage
Phe,0.0012,0.0005,Phenylalanine
L-LDL-FC%,0.0007,0.0004,Free Cholesterol to Total-Lipids in Large LDL percentage
Pyruvate,0.0008,0.0004,Pyruvate
Omega-6/Omega-3,0.0007,0.0003,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,0.0005,0.0002,3-Hydroxybutyrate
DHA,0.0003,0.0002,Docosahexaenoic Acid
M-HDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Medium HDL percentage
Ile,0.0002,7.3456e-05,Isoleucine
