Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Lactate,0.1257,0.0960,Lactate
Total-P,0.0788,0.0925,Total-Concentration of Lipoprotein Particles
Pyruvate,0.0863,0.0880,Pyruvate
Glu,0.0442,0.0758,Glucose
L-LDL-FC,0.0280,0.0508,Free Cholesterol in Large LDL
IDL-CE,0.0427,0.0464,Cholesteryl Esters in IDL
3-Hydroxybutyrate,0.0375,0.0443,3-Hydroxybutyrate
Phe,0.0310,0.0404,Phenylalanine
Gly,0.0342,0.0256,Glycine
Gln,0.0412,0.0228,Glutamine
Creatinine,0.0302,0.0224,Creatinine
Tyr,0.0178,0.0214,Tyrosine
Total-CE,0.0067,0.0197,Total-Esterified Cholesterol
Citrate,0.0177,0.0187,Citrate
Omega-3,0.0182,0.0182,Omega-3 Fatty Acids
IDL-CE%,0.0195,0.0164,Cholesteryl Esters to Total-Lipids in IDL percentage
Acetone,0.0185,0.0159,Acetone
HDL-P,0.0132,0.0158,Concentration of HDL Particles
Total-C,0.0062,0.0150,Total-Cholesterol
XXL-VLDL-CE%,0.0048,0.0121,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0232,0.0113,Degree of Unsaturation
His,0.0185,0.0105,Histidine
Acetate,0.0163,0.0105,Acetate
Val,0.0138,0.0104,Valine
S-LDL-CE%,0.0082,0.0099,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0112,0.0093,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetoacetate,0.0108,0.0091,Acetoacetate
M-LDL-L,0.0083,0.0089,Total-Lipids in Medium LDL
S-VLDL-CE,0.0022,0.0081,Cholesteryl Esters in Small VLDL
L-HDL-P,0.0080,0.0078,Concentration of Large HDL Particles
S-LDL-CE,0.0077,0.0076,Cholesteryl Esters in Small LDL
LA%,0.0163,0.0073,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0077,0.0073,Alanine
IDL-PL%,0.0032,0.0070,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,0.0153,0.0066,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.0053,0.0059,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC,0.0043,0.0057,Free Cholesterol in Medium LDL
M-LDL-P,0.0018,0.0053,Concentration of Medium LDL Particles
M-LDL-C%,0.0062,0.0048,Cholesterol to Total-Lipids in Medium LDL percentage
SM,0.0065,0.0048,Sphingomyelins
Glu-lactate,0.0052,0.0045,Glucose-lactate
IDL-C,0.0032,0.0043,Cholesterol in IDL
XS-VLDL-PL%,0.0067,0.0036,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,0.0042,0.0036,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-TG%,0.0040,0.0036,Triglycerides to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0035,0.0033,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.0038,0.0032,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.0022,0.0030,Phospholipids in Medium HDL
XS-VLDL-C%,0.0027,0.0029,Cholesterol to Total-Lipids in Very Small VLDL percentage
Albumin,0.0045,0.0029,Albumin
M-LDL-PL%,0.0022,0.0028,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.0018,0.0027,Cholesterol to Total-Lipids in Large LDL percentage
PUFA,0.0035,0.0027,Polyunsaturated Fatty Acids
IDL-C%,0.0043,0.0026,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-FC%,0.0043,0.0024,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C%,0.0022,0.0024,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL,0.0025,0.0023,Phospholipids in Very Large VLDL
XXL-VLDL-CE,0.0032,0.0022,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-C%,0.0032,0.0020,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG,0.0015,0.0020,Triglycerides in Very Small VLDL
XXL-VLDL-TG%,0.0015,0.0017,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0022,0.0017,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0027,0.0017,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-C%,0.0042,0.0016,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.0020,0.0015,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.0013,0.0015,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,0.0028,0.0014,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-TG%,0.0005,0.0014,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0012,0.0012,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0030,0.0010,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0025,0.0010,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG,0.0010,0.0009,Triglycerides in Large HDL
M-LDL-CE%,0.0008,0.0009,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-size,0.0008,0.0009,Average Diameter for LDL Particles
S-HDL-FC%,0.0010,0.0009,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.0003,0.0008,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-TG,0.0013,0.0008,Triglycerides in HDL
S-LDL-FC,0.0010,0.0007,Free Cholesterol in Small LDL
HDL-L,0.0003,0.0006,Total-Lipids in HDL
XS-VLDL-FC%,0.0010,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0003,0.0004,Free Cholesterol to Total-Lipids in Large VLDL percentage
Ile,0.0002,0.0004,Isoleucine
XL-VLDL-FC,0.0003,0.0003,Free Cholesterol in Very Large VLDL
DHA,0.0002,0.0003,Docosahexaenoic Acid
PUFA%,0.0003,0.0003,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,0.0008,0.0002,Free Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.0008,0.0002,Docosahexaenoic Acid to Total-Fatty Acids percentage
