Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.0643,0.0698,Glucose-lactate
GlycA,0.0820,0.0593,Glycoprotein Acetyls
Creatinine,0.0783,0.0491,Creatinine
Ala,0.0438,0.0436,Alanine
LA%,0.0633,0.0428,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.0407,0.0386,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu,0.0263,0.0362,Glucose
ApoB/ApoA1,0.0338,0.0361,Apolipoprotein B to Apolipoprotein A1 ratio
Pyruvate,0.0258,0.0338,Pyruvate
Phe,0.0298,0.0337,Phenylalanine
MUFA%,0.0300,0.0332,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0238,0.0307,Glycine
Acetate,0.0150,0.0291,Acetate
IDL-PL%,0.0328,0.0288,Phospholipids to Total-Lipids in IDL percentage
Tyr,0.0235,0.0281,Tyrosine
Citrate,0.0268,0.0254,Citrate
XXL-VLDL-C,0.0227,0.0230,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C%,0.0103,0.0216,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0235,0.0181,Histidine
XS-VLDL-TG,0.0168,0.0166,Triglycerides in Very Small VLDL
Sc-ala,0.0110,0.0163,Spectrometer-corrected alanine
L-VLDL-PL%,0.0167,0.0159,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-6,0.0138,0.0134,Omega-6 Fatty Acids
XS-VLDL-PL%,0.0153,0.0134,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0177,0.0120,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0088,0.0119,Cholesterol to Total-Lipids in Medium LDL percentage
MUFA,0.0095,0.0117,Monounsaturated Fatty Acids
XXL-VLDL-TG%,0.0082,0.0111,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,0.0092,0.0109,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-C%,0.0053,0.0105,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0053,0.0090,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0103,0.0090,Albumin
S-LDL-PL,0.0092,0.0089,Phospholipids in Small LDL
L-HDL-PL%,0.0123,0.0082,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.0070,0.0082,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LA,0.0067,0.0080,Linoleic Acid
SFA%,0.0047,0.0079,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0092,0.0076,Glutamine
Acetone,0.0055,0.0074,Acetone
Unsaturation,0.0085,0.0073,Degree of Unsaturation
Val,0.0095,0.0072,Valine
L-LDL-CE%,0.0033,0.0071,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Lactate,0.0062,0.0068,Lactate
M-LDL-PL%,0.0055,0.0065,Phospholipids to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0030,0.0062,3-Hydroxybutyrate
L-HDL-CE,0.0050,0.0051,Cholesteryl Esters in Large HDL
L-HDL-FC%,0.0038,0.0037,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-TG%,0.0037,0.0037,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.0040,0.0036,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-C,0.0027,0.0035,Cholesterol in Very Large VLDL
M-LDL-TG%,0.0035,0.0035,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,0.0063,0.0035,Omega-3 Fatty Acids
M-HDL-PL%,0.0050,0.0035,Phospholipids to Total-Lipids in Medium HDL percentage
HDL-PL,0.0053,0.0035,Phospholipids in HDL
M-HDL-FC,0.0050,0.0034,Free Cholesterol in Medium HDL
M-LDL-CE%,0.0008,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA%,0.0012,0.0026,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.0023,0.0025,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.0028,0.0025,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC,0.0022,0.0018,Free Cholesterol in Large HDL
S-HDL-P,0.0023,0.0018,Concentration of Small HDL Particles
Leu,0.0017,0.0017,Leucine
Ile,0.0007,0.0014,Isoleucine
Acetoacetate,0.0010,0.0013,Acetoacetate
L-LDL-PL%,0.0008,0.0013,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-FC%,0.0012,0.0012,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.0005,0.0006,Average Diameter for LDL Particles
L-LDL-TG,0.0010,0.0005,Triglycerides in Large LDL
S-HDL-C%,0.0005,0.0004,Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.0012,0.0004,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0002,7.3222e-05,Cholesteryl Esters to Total-Lipids in IDL percentage
