Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2322,0.5244,Creatinine
Gly,0.1807,0.1145,Glycine
HDL-PL,0.1158,0.0877,Phospholipids in HDL
GlycA,0.0850,0.0388,Glycoprotein Acetyls
HDL-FC,0.0362,0.0319,Free Cholesterol in HDL
M-HDL-L,0.0332,0.0284,Total-Lipids in Medium HDL
XL-HDL-FC%,0.0402,0.0265,Free Cholesterol to Total-Lipids in Very Large HDL percentage
SM,0.0378,0.0208,Sphingomyelins
S-HDL-PL%,0.0473,0.0199,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL,0.0165,0.0134,Phospholipids in Medium HDL
Cholines,0.0135,0.0114,Total-Cholines
ApoA1,0.0102,0.0109,Apolipoprotein A1
DHA,0.0202,0.0087,Docosahexaenoic Acid
Albumin,0.0133,0.0050,Albumin
PC,0.0060,0.0046,Phosphatidylcholines
Citrate,0.0108,0.0046,Citrate
HDL-L,0.0075,0.0043,Total-Lipids in HDL
Phosphoglyc,0.0048,0.0040,Phosphoglycerides
LA%,0.0097,0.0039,Linoleic Acid to Total-Fatty Acids percentage
Glu-lactate,0.0073,0.0038,Glucose-lactate
Val,0.0098,0.0038,Valine
S-LDL-L,0.0067,0.0036,Total-Lipids in Small LDL
M-HDL-P,0.0042,0.0033,Concentration of Medium HDL Particles
M-LDL-PL%,0.0093,0.0033,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.0050,0.0025,Phospholipids in Small LDL
Omega-3,0.0043,0.0022,Omega-3 Fatty Acids
Unsaturation,0.0030,0.0020,Degree of Unsaturation
Sc-ala,0.0037,0.0013,Spectrometer-corrected alanine
L-HDL-PL%,0.0023,0.0011,Phospholipids to Total-Lipids in Large HDL percentage
Acetate,0.0027,0.0010,Acetate
XL-HDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-PL,0.0022,0.0009,Phospholipids in Large HDL
Omega-6/Omega-3,0.0027,0.0008,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0018,0.0007,Phospholipids to Total-Lipids in IDL percentage
VLDL-size,0.0010,0.0005,Average Diameter for VLDL Particles
Leu,0.0013,0.0005,Leucine
LDL-size,0.0013,0.0004,Average Diameter for LDL Particles
L-HDL-TG%,0.0008,0.0004,Triglycerides to Total-Lipids in Large HDL percentage
Ala,0.0012,0.0004,Alanine
3-Hydroxybutyrate,0.0005,0.0003,3-Hydroxybutyrate
Lactate,0.0007,0.0003,Lactate
Phe,0.0012,0.0003,Phenylalanine
XL-HDL-C%,0.0007,0.0003,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0008,0.0003,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,0.0007,0.0002,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG%,0.0005,0.0002,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0002,0.0002,Glutamine
Total-BCAA,0.0003,0.0001,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0005,0.0001,Isoleucine
Pyruvate,0.0003,0.0001,Pyruvate
M-HDL-PL%,0.0002,8.2132e-05,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0002,8.0102e-05,Free Cholesterol to Total-Lipids in IDL percentage
Acetoacetate,0.0002,5.6110e-05,Acetoacetate
