Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2453,0.4687,Creatinine
Leu,0.0640,0.0691,Leucine
IDL-P,0.0758,0.0568,Concentration of IDL Particles
LDL-size,0.0048,0.0416,Average Diameter for LDL Particles
XS-VLDL-PL%,0.1065,0.0345,Phospholipids to Total-Lipids in Very Small VLDL percentage
Ile,0.0385,0.0296,Isoleucine
Albumin,0.0315,0.0280,Albumin
Citrate,0.0333,0.0276,Citrate
Total-BCAA,0.0312,0.0275,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-CE,0.0247,0.0269,Cholesteryl Esters in IDL
Phe,0.0193,0.0198,Phenylalanine
S-LDL-C%,0.0440,0.0170,Cholesterol to Total-Lipids in Small LDL percentage
GlycA,0.0307,0.0163,Glycoprotein Acetyls
Lactate,0.0080,0.0127,Lactate
Acetate,0.0188,0.0090,Acetate
Val,0.0052,0.0084,Valine
L-HDL-PL%,0.0095,0.0077,Phospholipids to Total-Lipids in Large HDL percentage
Glu,0.0107,0.0059,Glucose
Gln,0.0148,0.0049,Glutamine
Tyr,0.0102,0.0045,Tyrosine
L-LDL-FC,0.0127,0.0045,Free Cholesterol in Large LDL
Glu-lactate,0.0070,0.0043,Glucose-lactate
S-LDL-CE%,0.0070,0.0033,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE%,0.0045,0.0033,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-PL%,0.0067,0.0033,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.0032,0.0031,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-P,0.0043,0.0031,Concentration of Small VLDL Particles
XL-HDL-C%,0.0047,0.0030,Cholesterol to Total-Lipids in Very Large HDL percentage
His,0.0148,0.0028,Histidine
XL-HDL-CE%,0.0040,0.0026,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Ala,0.0032,0.0022,Alanine
M-LDL-FC,0.0030,0.0019,Free Cholesterol in Medium LDL
XS-VLDL-CE%,0.0052,0.0018,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0028,0.0018,Spectrometer-corrected alanine
LDL-FC,0.0030,0.0018,Free Cholesterol in LDL
XL-VLDL-C,0.0033,0.0018,Cholesterol in Very Large VLDL
S-VLDL-CE%,0.0012,0.0017,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
HDL-C,0.0053,0.0017,HDL Cholesterol
M-VLDL-L,0.0037,0.0015,Total-Lipids in Medium VLDL
M-LDL-C,0.0030,0.0015,Cholesterol in Medium LDL
S-VLDL-FC,0.0023,0.0015,Free Cholesterol in Small VLDL
M-HDL-FC%,0.0042,0.0014,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-FC%,0.0028,0.0014,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-FC%,0.0040,0.0013,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,0.0038,0.0013,Triglycerides to Phosphoglycerides ratio
IDL-PL%,0.0008,0.0012,Phospholipids to Total-Lipids in IDL percentage
MUFA%,0.0017,0.0012,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0022,0.0011,Degree of Unsaturation
HDL-size,0.0027,0.0011,Average Diameter for HDL Particles
Remnant-C,0.0028,0.0011,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XXL-VLDL-FC,0.0018,0.0010,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-HDL-TG,0.0012,0.0009,Triglycerides in Very Large HDL
LA,0.0017,0.0009,Linoleic Acid
VLDL-PL,0.0005,0.0009,Phospholipids in VLDL
