Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1415,0.1329,Creatinine
GlycA,0.0733,0.0799,Glycoprotein Acetyls
Acetate,0.0977,0.0791,Acetate
Lactate,0.0542,0.0605,Lactate
S-HDL-CE,0.0633,0.0583,Cholesteryl Esters in Small HDL
Glu,0.0643,0.0546,Glucose
S-HDL-FC%,0.0477,0.0464,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-P,0.0537,0.0426,Concentration of HDL Particles
Gln,0.0337,0.0410,Glutamine
S-LDL-PL%,0.0318,0.0397,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-CE,0.0393,0.0371,Cholesteryl Esters in Medium HDL
Ala,0.0245,0.0350,Alanine
Ile,0.0232,0.0280,Isoleucine
Phe,0.0157,0.0218,Phenylalanine
LDL-size,0.0182,0.0172,Average Diameter for LDL Particles
Sc-ala,0.0118,0.0159,Spectrometer-corrected alanine
SFA%,0.0208,0.0157,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0125,0.0154,Pyruvate
XS-VLDL-PL%,0.0142,0.0149,Phospholipids to Total-Lipids in Very Small VLDL percentage
Albumin,0.0120,0.0135,Albumin
IDL-PL%,0.0100,0.0134,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0110,0.0126,Citrate
S-LDL-C%,0.0205,0.0107,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0080,0.0094,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0033,0.0091,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-CE%,0.0110,0.0089,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
His,0.0120,0.0075,Histidine
XXL-VLDL-PL%,0.0087,0.0073,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0067,0.0072,Glycine
Glu-lactate,0.0083,0.0062,Glucose-lactate
Acetone,0.0032,0.0061,Acetone
Tyr,0.0028,0.0053,Tyrosine
Acetoacetate,0.0043,0.0052,Acetoacetate
S-HDL-PL,0.0055,0.0051,Phospholipids in Small HDL
Leu,0.0028,0.0041,Leucine
Val,0.0030,0.0041,Valine
VLDL-size,0.0037,0.0040,Average Diameter for VLDL Particles
M-LDL-PL%,0.0037,0.0039,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0028,0.0036,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0043,0.0032,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0023,0.0031,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0025,0.0027,Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.0020,0.0025,Degree of Unsaturation
XXL-VLDL-CE%,0.0022,0.0024,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0003,0.0012,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-C%,0.0005,0.0007,Cholesterol to Total-Lipids in Very Large HDL percentage
PUFA%,0.0005,0.0004,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0003,0.0004,Phospholipids to Total-Lipids in Large LDL percentage
DHA,0.0002,0.0002,Docosahexaenoic Acid
3-Hydroxybutyrate,0.0002,8.0539e-05,3-Hydroxybutyrate
