Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.2175,0.6982,Cholesteryl Esters in IDL
M-VLDL-CE,0.0378,0.0530,Cholesteryl Esters in Medium VLDL
Creatinine,0.1250,0.0430,Creatinine
LA,0.1143,0.0410,Linoleic Acid
XS-VLDL-TG%,0.0910,0.0374,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0560,0.0285,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.0963,0.0209,Linoleic Acid to Total-Fatty Acids percentage
IDL-C,0.0252,0.0158,Cholesterol in IDL
XS-VLDL-CE%,0.0480,0.0127,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0257,0.0086,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-C%,0.0332,0.0073,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0150,0.0051,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-CE,0.0082,0.0047,Cholesteryl Esters in Very Small VLDL
IDL-PL,0.0022,0.0044,Phospholipids in IDL
XXL-VLDL-CE,0.0335,0.0042,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL%,0.0213,0.0039,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC,0.0093,0.0021,Free Cholesterol in Very Large HDL
Gln,0.0067,0.0015,Glutamine
XL-HDL-P,0.0037,0.0015,Concentration of Very Large HDL Particles
IDL-TG%,0.0060,0.0015,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,0.0053,0.0013,Triglycerides to Total-Lipids in Large LDL percentage
Gly,0.0048,0.0012,Glycine
Omega-6/Omega-3,0.0033,0.0010,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-C%,0.0045,0.0005,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0017,0.0002,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-TG,0.0017,0.0001,Triglycerides in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,0.0005,9.2255e-05,Phospholipids to Total-Lipids in Large HDL percentage
DHA%,0.0003,8.2589e-05,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0005,6.5593e-05,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.0007,6.3132e-05,Free Cholesterol to Total-Lipids in Small LDL percentage
Glu,0.0007,4.3388e-05,Glucose
IDL-L,0.0002,1.0899e-05,Total-Lipids in IDL
