Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-PL%,0.0595,0.0586,Phospholipids to Total-Lipids in IDL percentage
Creatinine,0.0683,0.0569,Creatinine
XXL-VLDL-PL%,0.0617,0.0517,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0392,0.0479,Pyruvate
Acetate,0.0502,0.0470,Acetate
Ile,0.0462,0.0418,Isoleucine
M-LDL-C%,0.0425,0.0359,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0280,0.0335,Acetone
GlycA,0.0435,0.0320,Glycoprotein Acetyls
Gly,0.0217,0.0307,Glycine
Lactate,0.0300,0.0283,Lactate
Albumin,0.0253,0.0274,Albumin
Gln,0.0195,0.0256,Glutamine
SFA%,0.0193,0.0245,Saturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0227,0.0242,Citrate
Sc-ala,0.0222,0.0239,Spectrometer-corrected alanine
Ala,0.0182,0.0224,Alanine
Glu,0.0310,0.0222,Glucose
Leu,0.0262,0.0207,Leucine
Glu-lactate,0.0118,0.0184,Glucose-lactate
L-LDL-PL%,0.0183,0.0177,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.0115,0.0169,Free Cholesterol to Total-Lipids in Large VLDL percentage
Phe,0.0095,0.0162,Phenylalanine
M-LDL-TG%,0.0218,0.0147,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.0135,0.0144,Cholesterol to Total-Lipids in IDL percentage
LA%,0.0207,0.0143,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0167,0.0128,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0093,0.0126,Histidine
XXL-VLDL-FC%,0.0113,0.0122,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0053,0.0121,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-FC%,0.0115,0.0115,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,0.0057,0.0111,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0092,0.0106,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0113,0.0103,Phospholipids to Total-Lipids in Large HDL percentage
Omega-6%,0.0115,0.0095,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0098,0.0092,Acetoacetate
PUFA%,0.0157,0.0089,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0068,0.0089,Docosahexaenoic Acid
IDL-CE%,0.0062,0.0082,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG,0.0085,0.0073,Triglycerides in Large LDL
Omega-3%,0.0062,0.0072,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0053,0.0070,Average Diameter for LDL Particles
PUFA/MUFA,0.0103,0.0069,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-LDL-C%,0.0063,0.0067,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0058,0.0064,Tyrosine
3-Hydroxybutyrate,0.0047,0.0063,3-Hydroxybutyrate
L-LDL-CE%,0.0033,0.0055,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0053,0.0053,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-C%,0.0048,0.0046,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0023,0.0037,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0027,0.0030,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0018,0.0029,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-VLDL-FC%,0.0013,0.0028,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL%,0.0030,0.0027,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG%,0.0025,0.0023,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0012,0.0023,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-FC,0.0027,0.0022,Free Cholesterol in Very Large HDL
XS-VLDL-FC%,0.0025,0.0020,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,0.0015,0.0016,Valine
L-VLDL-CE%,0.0010,0.0015,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XXL-VLDL-C%,0.0013,0.0012,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
ApoB/ApoA1,0.0015,0.0012,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-CE%,0.0010,0.0010,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Unsaturation,0.0003,0.0005,Degree of Unsaturation
XL-HDL-C%,0.0002,0.0002,Cholesterol to Total-Lipids in Very Large HDL percentage
