Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetate,0.0550,0.0660,Acetate
Pyruvate,0.0447,0.0486,Pyruvate
Tyr,0.0507,0.0477,Tyrosine
Glu,0.0577,0.0453,Glucose
Albumin,0.0650,0.0434,Albumin
Citrate,0.0713,0.0402,Citrate
Creatinine,0.0200,0.0386,Creatinine
GlycA,0.0423,0.0355,Glycoprotein Acetyls
Glu-lactate,0.0247,0.0331,Glucose-lactate
3-Hydroxybutyrate,0.0248,0.0309,3-Hydroxybutyrate
Gly,0.0227,0.0285,Glycine
XXL-VLDL-C%,0.0075,0.0275,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0255,0.0245,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0367,0.0237,Phospholipids to Total-Lipids in Large LDL percentage
Gln,0.0193,0.0234,Glutamine
Acetone,0.0143,0.0233,Acetone
XL-HDL-FC%,0.0317,0.0215,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.0298,0.0194,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0178,0.0191,Alanine
Phe,0.0228,0.0188,Phenylalanine
His,0.0112,0.0183,Histidine
ApoB/ApoA1,0.0270,0.0172,Apolipoprotein B to Apolipoprotein A1 ratio
DHA%,0.0138,0.0168,Docosahexaenoic Acid to Total-Fatty Acids percentage
SFA%,0.0110,0.0158,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0188,0.0151,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0160,0.0146,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Lactate,0.0097,0.0139,Lactate
Acetoacetate,0.0162,0.0139,Acetoacetate
L-LDL-CE%,0.0108,0.0126,Cholesteryl Esters to Total-Lipids in Large LDL percentage
MUFA%,0.0108,0.0103,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0078,0.0102,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Remnant-C,0.0053,0.0100,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-size,0.0082,0.0099,Average Diameter for LDL Particles
M-LDL-FC%,0.0053,0.0092,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.0090,0.0089,Isoleucine
XXL-VLDL-PL%,0.0060,0.0086,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0088,0.0085,Cholesterol to Total-Lipids in Large LDL percentage
IDL-PL%,0.0067,0.0083,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL,0.0065,0.0074,Phospholipids in Very Large HDL
XS-VLDL-FC%,0.0040,0.0070,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0055,0.0068,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-TG%,0.0018,0.0061,Triglycerides to Total-Lipids in Large VLDL percentage
DHA,0.0057,0.0058,Docosahexaenoic Acid
Total-PL,0.0037,0.0054,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE,0.0030,0.0054,Cholesteryl Esters in Small VLDL
S-LDL-PL%,0.0065,0.0053,Phospholipids to Total-Lipids in Small LDL percentage
PUFA,0.0048,0.0052,Polyunsaturated Fatty Acids
Val,0.0105,0.0051,Valine
S-HDL-L,0.0047,0.0050,Total-Lipids in Small HDL
M-HDL-TG,0.0023,0.0044,Triglycerides in Medium HDL
L-VLDL-FC%,0.0042,0.0040,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0020,0.0034,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6,0.0038,0.0033,Omega-6 Fatty Acids
M-LDL-CE,0.0022,0.0028,Cholesteryl Esters in Medium LDL
Leu,0.0032,0.0028,Leucine
PUFA/MUFA,0.0050,0.0026,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-PL%,0.0015,0.0026,Phospholipids to Total-Lipids in Large HDL percentage
