Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-PL%,0.0835,0.0720,Phospholipids to Total-Lipids in IDL percentage
Acetate,0.0375,0.0486,Acetate
Creatinine,0.0458,0.0468,Creatinine
M-HDL-PL,0.0722,0.0449,Phospholipids in Medium HDL
Phe,0.0477,0.0446,Phenylalanine
Tyr,0.0282,0.0427,Tyrosine
Val,0.0252,0.0370,Valine
Sc-ala,0.0282,0.0326,Spectrometer-corrected alanine
IDL-P,0.0218,0.0288,Concentration of IDL Particles
His,0.0240,0.0288,Histidine
S-HDL-L,0.0398,0.0256,Total-Lipids in Small HDL
Acetone,0.0217,0.0241,Acetone
LA%,0.0295,0.0234,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0130,0.0229,Glucose
Pyruvate,0.0208,0.0222,Pyruvate
Lactate,0.0282,0.0219,Lactate
XL-HDL-C%,0.0250,0.0198,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL,0.0183,0.0181,Phospholipids in IDL
Gln,0.0200,0.0176,Glutamine
LDL-size,0.0178,0.0170,Average Diameter for LDL Particles
XXL-VLDL-C%,0.0118,0.0160,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0257,0.0158,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Glu-lactate,0.0112,0.0153,Glucose-lactate
3-Hydroxybutyrate,0.0263,0.0151,3-Hydroxybutyrate
Citrate,0.0110,0.0140,Citrate
GlycA,0.0118,0.0130,Glycoprotein Acetyls
PUFA,0.0145,0.0125,Polyunsaturated Fatty Acids
Total-L,0.0110,0.0119,Total-Lipids in Lipoprotein Particles
Ala,0.0093,0.0114,Alanine
M-HDL-TG,0.0130,0.0109,Triglycerides in Medium HDL
Gly,0.0067,0.0105,Glycine
Remnant-C,0.0078,0.0104,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Acetoacetate,0.0103,0.0102,Acetoacetate
Leu,0.0092,0.0101,Leucine
Albumin,0.0077,0.0101,Albumin
L-LDL-C%,0.0098,0.0100,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-P,0.0110,0.0098,Concentration of Small HDL Particles
M-LDL-PL%,0.0042,0.0093,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0070,0.0091,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0107,0.0089,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,0.0085,0.0085,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.0055,0.0082,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,0.0062,0.0066,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0083,0.0066,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-FC%,0.0077,0.0065,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.0058,0.0063,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-PL%,0.0043,0.0058,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,0.0050,0.0057,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
SFA%,0.0062,0.0051,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0043,0.0049,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0018,0.0048,Free Cholesterol to Total-Lipids in IDL percentage
LDL-CE,0.0032,0.0046,Cholesteryl Esters in LDL
IDL-FC,0.0028,0.0044,Free Cholesterol in IDL
S-HDL-C,0.0033,0.0036,Cholesterol in Small HDL
M-LDL-L,0.0043,0.0034,Total-Lipids in Medium LDL
XL-HDL-FC,0.0050,0.0033,Free Cholesterol in Very Large HDL
M-HDL-CE,0.0033,0.0033,Cholesteryl Esters in Medium HDL
S-LDL-PL%,0.0043,0.0032,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-TG%,0.0018,0.0026,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,0.0043,0.0025,Triglycerides to Total-Lipids in Small LDL percentage
IDL-C%,0.0017,0.0025,Cholesterol to Total-Lipids in IDL percentage
SFA,0.0030,0.0024,Saturated Fatty Acids
M-LDL-CE%,0.0012,0.0024,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0018,0.0023,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0022,0.0021,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0022,0.0021,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-3,0.0043,0.0019,Omega-3 Fatty Acids
Ile,0.0010,0.0017,Isoleucine
XXL-VLDL-FC%,0.0010,0.0017,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0020,0.0017,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG%,0.0023,0.0015,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0007,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0007,0.0013,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0012,0.0012,Cholesterol to Total-Lipids in Medium LDL percentage
Cholines,0.0005,0.0004,Total-Cholines
