Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0932,0.1406,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,0.0490,0.0879,Triglycerides to Total-Lipids in Medium VLDL percentage
LA%,0.0800,0.0806,Linoleic Acid to Total-Fatty Acids percentage
LA,0.0678,0.0529,Linoleic Acid
GlycA,0.0472,0.0450,Glycoprotein Acetyls
Albumin,0.0490,0.0381,Albumin
Total-BCAA,0.0453,0.0360,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu-lactate,0.0428,0.0347,Glucose-lactate
Ile,0.0308,0.0328,Isoleucine
Sc-ala,0.0310,0.0292,Spectrometer-corrected alanine
Phe,0.0200,0.0268,Phenylalanine
Ala,0.0337,0.0237,Alanine
Gln,0.0240,0.0233,Glutamine
Unsaturation,0.0272,0.0230,Degree of Unsaturation
S-HDL-FC%,0.0322,0.0230,Free Cholesterol to Total-Lipids in Small HDL percentage
His,0.0253,0.0224,Histidine
Glu,0.0292,0.0218,Glucose
MUFA%,0.0207,0.0180,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0173,0.0161,Glycine
3-Hydroxybutyrate,0.0137,0.0153,3-Hydroxybutyrate
M-LDL-C%,0.0145,0.0151,Cholesterol to Total-Lipids in Medium LDL percentage
Creatinine,0.0195,0.0141,Creatinine
LDL-size,0.0072,0.0141,Average Diameter for LDL Particles
IDL-PL%,0.0148,0.0137,Phospholipids to Total-Lipids in IDL percentage
Lactate,0.0153,0.0130,Lactate
Leu,0.0123,0.0118,Leucine
XS-VLDL-PL%,0.0120,0.0111,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0145,0.0108,Acetate
Citrate,0.0098,0.0091,Citrate
XS-VLDL-FC%,0.0060,0.0079,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0087,0.0078,Cholesterol to Total-Lipids in Large LDL percentage
SFA%,0.0107,0.0078,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0062,0.0071,Pyruvate
XS-VLDL-CE,0.0067,0.0062,Cholesteryl Esters in Very Small VLDL
Omega-3%,0.0065,0.0057,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0068,0.0056,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Acetone,0.0055,0.0055,Acetone
S-LDL-PL,0.0033,0.0050,Phospholipids in Small LDL
L-LDL-CE%,0.0035,0.0047,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Val,0.0053,0.0047,Valine
L-HDL-PL%,0.0032,0.0031,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,0.0045,0.0030,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-CE%,0.0032,0.0028,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC%,0.0028,0.0025,Free Cholesterol to Total-Lipids in IDL percentage
PUFA%,0.0022,0.0024,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0033,0.0024,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-TG%,0.0033,0.0024,Triglycerides to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0012,0.0021,Acetoacetate
L-LDL-PL%,0.0020,0.0015,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0007,0.0013,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0010,0.0012,Tyrosine
XL-HDL-CE%,0.0010,0.0012,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
PUFA/MUFA,0.0020,0.0012,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,0.0012,0.0008,Phospholipids to Total-Lipids in Medium LDL percentage
