Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1435,0.1934,Creatinine
Omega-3,0.0618,0.0982,Omega-3 Fatty Acids
3-Hydroxybutyrate,0.1058,0.0567,3-Hydroxybutyrate
Phe,0.0447,0.0558,Phenylalanine
Gly,0.0342,0.0443,Glycine
IDL-CE%,0.0418,0.0387,Cholesteryl Esters to Total-Lipids in IDL percentage
Ile,0.0590,0.0381,Isoleucine
Gln,0.0365,0.0322,Glutamine
Pyruvate,0.0330,0.0306,Pyruvate
DHA,0.0358,0.0298,Docosahexaenoic Acid
Albumin,0.0253,0.0298,Albumin
IDL-FC%,0.0278,0.0293,Free Cholesterol to Total-Lipids in IDL percentage
LDL-size,0.0253,0.0253,Average Diameter for LDL Particles
Omega-3%,0.0222,0.0210,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG,0.0150,0.0190,Triglycerides in Medium LDL
His,0.0198,0.0189,Histidine
Sc-ala,0.0223,0.0177,Spectrometer-corrected alanine
L-LDL-CE%,0.0120,0.0152,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-TG%,0.0128,0.0125,Triglycerides to Total-Lipids in Very Large HDL percentage
Tyr,0.0150,0.0121,Tyrosine
Acetoacetate,0.0163,0.0116,Acetoacetate
Omega-6/Omega-3,0.0170,0.0114,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-TG,0.0090,0.0104,Triglycerides in Large LDL
Ala,0.0137,0.0102,Alanine
S-VLDL-TG,0.0078,0.0093,Triglycerides in Small VLDL
Acetate,0.0095,0.0091,Acetate
VLDL-size,0.0082,0.0074,Average Diameter for VLDL Particles
Lactate,0.0068,0.0072,Lactate
Omega-6%,0.0077,0.0069,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0053,0.0067,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.0053,0.0061,Triglycerides in Very Large HDL
M-LDL-PL%,0.0083,0.0057,Phospholipids to Total-Lipids in Medium LDL percentage
Unsaturation,0.0047,0.0052,Degree of Unsaturation
M-HDL-PL%,0.0065,0.0046,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-PL%,0.0078,0.0042,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-TG,0.0028,0.0036,Triglycerides in Large VLDL
S-LDL-FC%,0.0030,0.0035,Free Cholesterol to Total-Lipids in Small LDL percentage
GlycA,0.0017,0.0035,Glycoprotein Acetyls
Citrate,0.0030,0.0034,Citrate
S-LDL-PL%,0.0040,0.0032,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-C%,0.0035,0.0031,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0008,0.0027,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-FC,0.0043,0.0026,Free Cholesterol in Small LDL
XXL-VLDL-CE,0.0015,0.0026,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-HDL-FC,0.0040,0.0026,Free Cholesterol in Very Large HDL
S-HDL-CE%,0.0008,0.0022,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-CE%,0.0032,0.0022,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0020,0.0020,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL,0.0028,0.0019,Phospholipids in Very Small VLDL
Acetone,0.0037,0.0019,Acetone
S-LDL-PL,0.0028,0.0018,Phospholipids in Small LDL
S-HDL-FC%,0.0018,0.0017,Free Cholesterol to Total-Lipids in Small HDL percentage
Glu,0.0017,0.0017,Glucose
L-HDL-FC%,0.0023,0.0017,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-TG%,0.0025,0.0016,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-CE,0.0018,0.0014,Cholesteryl Esters in Small VLDL
XL-HDL-L,0.0017,0.0013,Total-Lipids in Very Large HDL
PUFA/MUFA,0.0012,0.0013,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-CE%,0.0005,0.0011,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-P,0.0017,0.0011,Concentration of IDL Particles
M-VLDL-FC%,0.0013,0.0010,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XXL-VLDL-C%,0.0012,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC,0.0007,0.0010,Free Cholesterol in IDL
S-VLDL-CE%,0.0015,0.0009,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-TG,0.0012,0.0009,Triglycerides in Chylomicrons and Extremely Large VLDL
S-VLDL-FC%,0.0005,0.0008,Free Cholesterol to Total-Lipids in Small VLDL percentage
PUFA%,0.0008,0.0008,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0017,0.0007,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-C,0.0018,0.0006,Cholesterol in Very Small VLDL
XS-VLDL-PL%,0.0007,0.0006,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0010,0.0005,Phospholipids to Total-Lipids in IDL percentage
L-LDL-FC%,0.0002,0.0002,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.0003,0.0002,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Medium LDL percentage
