Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2060,0.3104,Creatinine
Albumin,0.0947,0.0985,Albumin
XS-VLDL-CE%,0.0810,0.0852,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0745,0.0685,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-C%,0.0600,0.0440,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.0492,0.0389,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0427,0.0305,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0495,0.0294,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0265,0.0250,Leucine
LDL-size,0.0362,0.0211,Average Diameter for LDL Particles
Lactate,0.0202,0.0209,Lactate
GlycA,0.0173,0.0179,Glycoprotein Acetyls
Glu,0.0212,0.0128,Glucose
Omega-3%,0.0160,0.0119,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.0058,0.0114,Valine
IDL-FC%,0.0208,0.0113,Free Cholesterol to Total-Lipids in IDL percentage
Gln,0.0083,0.0112,Glutamine
Pyruvate,0.0123,0.0102,Pyruvate
XS-VLDL-PL%,0.0087,0.0095,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.0068,0.0091,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0073,0.0087,Isoleucine
Sc-ala,0.0078,0.0083,Spectrometer-corrected alanine
XS-VLDL-C%,0.0092,0.0074,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,0.0100,0.0072,Triglycerides to Total-Lipids in Large HDL percentage
Gly,0.0065,0.0072,Glycine
M-LDL-C%,0.0082,0.0068,Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,0.0068,0.0067,Citrate
3-Hydroxybutyrate,0.0098,0.0064,3-Hydroxybutyrate
SFA%,0.0103,0.0064,Saturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0045,0.0061,Tyrosine
L-LDL-PL%,0.0040,0.0058,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0073,0.0054,Histidine
Acetoacetate,0.0053,0.0047,Acetoacetate
Omega-6/Omega-3,0.0072,0.0039,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Acetate,0.0010,0.0036,Acetate
Omega-3,0.0032,0.0030,Omega-3 Fatty Acids
Unsaturation,0.0025,0.0029,Degree of Unsaturation
Ala,0.0043,0.0026,Alanine
Phe,0.0038,0.0023,Phenylalanine
L-HDL-PL%,0.0032,0.0023,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,0.0023,0.0021,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,0.0017,0.0016,Phospholipids to Total-Lipids in IDL percentage
L-LDL-CE%,0.0010,0.0014,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0023,0.0014,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0020,0.0013,Acetone
L-HDL-CE%,0.0022,0.0013,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.0017,0.0011,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-CE%,0.0017,0.0010,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-TG,0.0015,0.0010,Triglycerides in Large HDL
DHA,0.0012,0.0006,Docosahexaenoic Acid
L-HDL-C%,0.0012,0.0006,Cholesterol to Total-Lipids in Large HDL percentage
IDL-TG,0.0012,0.0005,Triglycerides in IDL
Glu-lactate,0.0002,0.0004,Glucose-lactate
