Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
DHA,0.1187,0.1293,Docosahexaenoic Acid
L-LDL-TG%,0.0875,0.1179,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.0883,0.0750,Glycoprotein Acetyls
MUFA%,0.0592,0.0731,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0485,0.0463,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0457,0.0422,Tyrosine
Gln,0.0502,0.0406,Glutamine
Omega-6/Omega-3,0.0383,0.0351,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-FC%,0.0305,0.0321,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.0288,0.0238,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-TG,0.0257,0.0231,Triglycerides in Large HDL
Glu,0.0262,0.0224,Glucose
Creatinine,0.0222,0.0217,Creatinine
SFA%,0.0243,0.0213,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0238,0.0209,Pyruvate
XS-VLDL-PL%,0.0198,0.0206,Phospholipids to Total-Lipids in Very Small VLDL percentage
Lactate,0.0257,0.0205,Lactate
Acetone,0.0160,0.0158,Acetone
Phe,0.0128,0.0157,Phenylalanine
M-HDL-PL%,0.0183,0.0153,Phospholipids to Total-Lipids in Medium HDL percentage
Sc-ala,0.0135,0.0132,Spectrometer-corrected alanine
XL-VLDL-PL%,0.0108,0.0124,Phospholipids to Total-Lipids in Very Large VLDL percentage
His,0.0123,0.0121,Histidine
Gly,0.0105,0.0120,Glycine
L-VLDL-FC%,0.0098,0.0100,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.0132,0.0100,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-PL%,0.0083,0.0089,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,0.0078,0.0082,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0095,0.0081,Free Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0080,0.0075,Glucose-lactate
3-Hydroxybutyrate,0.0053,0.0062,3-Hydroxybutyrate
Acetate,0.0073,0.0061,Acetate
M-LDL-C%,0.0067,0.0060,Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,0.0063,0.0059,Citrate
IDL-C%,0.0050,0.0059,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0055,0.0051,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0033,0.0046,Degree of Unsaturation
LDL-size,0.0058,0.0046,Average Diameter for LDL Particles
Ala,0.0033,0.0040,Alanine
Ile,0.0032,0.0040,Isoleucine
Leu,0.0032,0.0036,Leucine
Val,0.0027,0.0033,Valine
L-LDL-CE%,0.0037,0.0032,Cholesteryl Esters to Total-Lipids in Large LDL percentage
DHA%,0.0043,0.0031,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,0.0042,0.0029,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,0.0020,0.0024,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,0.0017,0.0023,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.0017,0.0019,Cholesterol to Total-Lipids in Small LDL percentage
Total-BCAA,0.0010,0.0019,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-C,0.0023,0.0016,Cholesterol in Chylomicrons and Extremely Large VLDL
PUFA%,0.0022,0.0013,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0015,0.0011,Albumin
L-LDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0007,0.0009,Free Cholesterol to Total-Lipids in Small HDL percentage
Acetoacetate,0.0003,0.0006,Acetoacetate
PUFA/MUFA,0.0002,0.0002,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
