Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1538,0.1545,Glycoprotein Acetyls
Val,0.1683,0.1476,Valine
L-LDL-TG%,0.0733,0.1043,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0555,0.0888,Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,0.0518,0.0837,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0430,0.0535,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.0365,0.0466,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0448,0.0455,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Unsaturation,0.0413,0.0426,Degree of Unsaturation
Albumin,0.0445,0.0333,Albumin
Gln,0.0392,0.0294,Glutamine
Gly,0.0398,0.0259,Glycine
Leu,0.0295,0.0235,Leucine
Citrate,0.0345,0.0223,Citrate
Creatinine,0.0202,0.0170,Creatinine
Omega-3,0.0283,0.0165,Omega-3 Fatty Acids
PUFA%,0.0073,0.0077,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0127,0.0072,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0108,0.0062,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-C%,0.0068,0.0059,Cholesterol to Total-Lipids in Small LDL percentage
LA,0.0057,0.0050,Linoleic Acid
S-LDL-PL%,0.0048,0.0040,Phospholipids to Total-Lipids in Small LDL percentage
VLDL-size,0.0038,0.0036,Average Diameter for VLDL Particles
L-HDL-PL%,0.0085,0.0035,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0058,0.0035,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,0.0030,0.0027,Free Cholesterol to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0037,0.0023,Acetoacetate
Sc-ala,0.0028,0.0017,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0025,0.0014,3-Hydroxybutyrate
XS-VLDL-PL%,0.0025,0.0013,Phospholipids to Total-Lipids in Very Small VLDL percentage
Ile,0.0012,0.0013,Isoleucine
Ala,0.0015,0.0013,Alanine
IDL-C%,0.0020,0.0011,Cholesterol to Total-Lipids in IDL percentage
L-LDL-PL%,0.0010,0.0009,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG%,0.0007,0.0007,Triglycerides to Total-Lipids in Large HDL percentage
Glu,0.0017,0.0006,Glucose
SFA%,0.0010,0.0006,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0010,0.0005,Histidine
Omega-6/Omega-3,0.0013,0.0005,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu-lactate,0.0010,0.0004,Glucose-lactate
Tyr,0.0007,0.0003,Tyrosine
Lactate,0.0005,0.0003,Lactate
XXL-VLDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0003,0.0001,Pyruvate
L-LDL-CE%,0.0002,9.0056e-05,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Phe,0.0002,8.1615e-05,Phenylalanine
DHA%,0.0002,7.2966e-05,Docosahexaenoic Acid to Total-Fatty Acids percentage
