Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2993,0.5099,Creatinine
Gly,0.2593,0.1856,Glycine
Phosphoglyc,0.0860,0.0920,Phosphoglycerides
Cholines,0.0675,0.0702,Total-Cholines
HDL-PL,0.0637,0.0389,Phospholipids in HDL
XS-VLDL-CE,0.0387,0.0174,Cholesteryl Esters in Very Small VLDL
GlycA,0.0300,0.0122,Glycoprotein Acetyls
XL-HDL-FC%,0.0193,0.0113,Free Cholesterol to Total-Lipids in Very Large HDL percentage
PC,0.0110,0.0107,Phosphatidylcholines
SM,0.0130,0.0081,Sphingomyelins
Total-PL,0.0092,0.0077,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-C,0.0197,0.0070,Cholesterol in Very Small VLDL
3-Hydroxybutyrate,0.0188,0.0063,3-Hydroxybutyrate
Acetone,0.0120,0.0044,Acetone
M-HDL-PL,0.0060,0.0034,Phospholipids in Medium HDL
HDL-FC,0.0057,0.0034,Free Cholesterol in HDL
Gln,0.0128,0.0032,Glutamine
L-HDL-FC,0.0057,0.0024,Free Cholesterol in Large HDL
Pyruvate,0.0108,0.0024,Pyruvate
HDL-L,0.0023,0.0012,Total-Lipids in HDL
L-HDL-PL,0.0027,0.0006,Phospholipids in Large HDL
PUFA,0.0015,0.0005,Polyunsaturated Fatty Acids
S-HDL-PL%,0.0023,0.0004,Phospholipids to Total-Lipids in Small HDL percentage
Val,0.0013,0.0003,Valine
L-HDL-C%,0.0003,0.0001,Cholesterol to Total-Lipids in Large HDL percentage
Acetate,0.0005,8.4798e-05,Acetate
M-HDL-FC%,0.0002,4.2182e-05,Free Cholesterol to Total-Lipids in Medium HDL percentage
Citrate,0.0002,3.5969e-05,Citrate
XL-VLDL-PL%,0.0002,3.5606e-05,Phospholipids to Total-Lipids in Very Large VLDL percentage
