Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.2135,0.6902,Cholesteryl Esters in IDL
LA,0.1383,0.0492,Linoleic Acid
XS-VLDL-TG%,0.0975,0.0451,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE,0.0223,0.0359,Cholesteryl Esters in Medium VLDL
Creatinine,0.0993,0.0344,Creatinine
S-LDL-CE%,0.0530,0.0269,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.0967,0.0232,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE,0.0195,0.0224,Cholesteryl Esters in Very Small VLDL
XS-VLDL-CE%,0.0530,0.0211,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0317,0.0094,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-C,0.0083,0.0081,Cholesterol in IDL
L-LDL-TG%,0.0290,0.0078,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-CE,0.0278,0.0047,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,0.0230,0.0041,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0228,0.0039,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0173,0.0038,Glutamine
XL-HDL-FC,0.0125,0.0026,Free Cholesterol in Very Large HDL
XS-VLDL-C%,0.0058,0.0019,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0047,0.0015,Phospholipids to Total-Lipids in Small HDL percentage
IDL-TG%,0.0045,0.0015,Triglycerides to Total-Lipids in IDL percentage
Remnant-C,0.0070,0.0007,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-CE%,0.0040,0.0004,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0010,0.0003,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-C%,0.0025,0.0003,Cholesterol to Total-Lipids in Large LDL percentage
Glu,0.0020,0.0001,Glucose
XXL-VLDL-TG,0.0010,9.7314e-05,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL%,0.0005,8.1423e-05,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.0008,6.0289e-05,Free Cholesterol to Total-Lipids in IDL percentage
Gly,0.0003,5.8563e-05,Glycine
Sc-ala,0.0002,1.9736e-05,Spectrometer-corrected alanine
