Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Unsaturation,0.1458,0.2918,Degree of Unsaturation
Val,0.0960,0.0872,Valine
S-HDL-PL,0.0733,0.0576,Phospholipids in Small HDL
LA%,0.0547,0.0521,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0495,0.0394,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-L,0.0435,0.0373,Total-Lipids in Medium HDL
Citrate,0.0618,0.0338,Citrate
XS-VLDL-PL%,0.0447,0.0321,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0378,0.0303,Cholesterol to Total-Lipids in Large LDL percentage
Tyr,0.0202,0.0269,Tyrosine
3-Hydroxybutyrate,0.0358,0.0252,3-Hydroxybutyrate
GlycA,0.0267,0.0238,Glycoprotein Acetyls
PC,0.0312,0.0235,Phosphatidylcholines
Omega-3,0.0303,0.0230,Omega-3 Fatty Acids
PUFA%,0.0210,0.0214,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0222,0.0185,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-C%,0.0127,0.0150,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG,0.0115,0.0132,Triglycerides in Large VLDL
Gln,0.0192,0.0125,Glutamine
L-VLDL-CE%,0.0105,0.0122,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Omega-3%,0.0177,0.0121,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.0153,0.0118,Phospholipids in Medium HDL
VLDL-size,0.0100,0.0105,Average Diameter for VLDL Particles
DHA%,0.0125,0.0095,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetate,0.0077,0.0092,Acetate
Creatinine,0.0142,0.0080,Creatinine
Omega-6/Omega-3,0.0088,0.0073,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,0.0053,0.0073,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0098,0.0070,Acetoacetate
Ile,0.0080,0.0057,Isoleucine
LA,0.0057,0.0044,Linoleic Acid
XS-VLDL-FC%,0.0058,0.0042,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0032,0.0035,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0040,0.0031,Average Diameter for LDL Particles
Albumin,0.0037,0.0027,Albumin
Acetone,0.0023,0.0026,Acetone
L-LDL-PL%,0.0022,0.0023,Phospholipids to Total-Lipids in Large LDL percentage
ApoB/ApoA1,0.0028,0.0020,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.0013,0.0014,Leucine
XL-VLDL-PL%,0.0017,0.0013,Phospholipids to Total-Lipids in Very Large VLDL percentage
Glu-lactate,0.0003,0.0012,Glucose-lactate
Lactate,0.0015,0.0011,Lactate
Sc-ala,0.0017,0.0010,Spectrometer-corrected alanine
XXL-VLDL-FC%,0.0010,0.0009,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0012,0.0008,Alanine
IDL-C%,0.0012,0.0008,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0015,0.0008,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.0010,0.0005,Glycine
His,0.0003,0.0002,Histidine
