Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1465,0.1585,Glycoprotein Acetyls
Val,0.1085,0.1041,Valine
IDL-CE%,0.0575,0.0921,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.0423,0.0814,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Albumin,0.0905,0.0752,Albumin
PUFA/MUFA,0.0368,0.0402,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Leu,0.0368,0.0334,Leucine
Glu-lactate,0.0448,0.0332,Glucose-lactate
L-LDL-C%,0.0337,0.0308,Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.0293,0.0270,Linoleic Acid to Total-Fatty Acids percentage
Gln,0.0295,0.0229,Glutamine
Creatinine,0.0295,0.0213,Creatinine
Omega-6,0.0190,0.0200,Omega-6 Fatty Acids
Ala,0.0157,0.0186,Alanine
PUFA%,0.0120,0.0169,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0197,0.0153,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,0.0137,0.0137,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6%,0.0135,0.0128,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0172,0.0125,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
MUFA%,0.0153,0.0115,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0132,0.0109,3-Hydroxybutyrate
M-HDL-CE%,0.0120,0.0099,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Unsaturation,0.0132,0.0095,Degree of Unsaturation
IDL-TG%,0.0053,0.0087,Triglycerides to Total-Lipids in IDL percentage
Gly,0.0098,0.0082,Glycine
Sc-ala,0.0088,0.0078,Spectrometer-corrected alanine
Citrate,0.0092,0.0070,Citrate
Tyr,0.0077,0.0067,Tyrosine
L-LDL-CE%,0.0087,0.0065,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-PL%,0.0077,0.0065,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-TG%,0.0055,0.0062,Triglycerides to Total-Lipids in Large LDL percentage
Lactate,0.0042,0.0060,Lactate
Omega-3%,0.0073,0.0059,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0082,0.0058,Pyruvate
L-VLDL-FC%,0.0063,0.0058,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0048,0.0045,Free Cholesterol in Very Large HDL
Omega-3,0.0053,0.0038,Omega-3 Fatty Acids
Acetate,0.0050,0.0034,Acetate
SFA%,0.0052,0.0034,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0043,0.0034,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C%,0.0037,0.0030,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0032,0.0029,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-TG%,0.0040,0.0029,Triglycerides to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0032,0.0027,Acetoacetate
DHA,0.0032,0.0024,Docosahexaenoic Acid
XL-HDL-CE%,0.0028,0.0023,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.0027,0.0021,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
His,0.0032,0.0021,Histidine
Acetone,0.0013,0.0014,Acetone
L-LDL-PL%,0.0020,0.0012,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0018,0.0012,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0010,0.0011,Glucose
L-HDL-CE%,0.0012,0.0008,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Ile,0.0005,0.0007,Isoleucine
XL-HDL-FC%,0.0010,0.0006,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Phe,0.0008,0.0005,Phenylalanine
S-VLDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.0003,0.0003,Cholesterol to Total-Lipids in Medium LDL percentage
