Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.1534,0.2350,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.1022,0.1063,Creatinine
Albumin,0.1172,0.1016,Albumin
GlycA,0.1172,0.1013,Glycoprotein Acetyls
IDL-C%,0.0333,0.0436,Cholesterol to Total-Lipids in IDL percentage
Leu,0.0428,0.0332,Leucine
Acetoacetate,0.0332,0.0319,Acetoacetate
Glu-lactate,0.0293,0.0316,Glucose-lactate
Glu,0.0340,0.0313,Glucose
Tyr,0.0388,0.0258,Tyrosine
MUFA%,0.0258,0.0170,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0235,0.0152,Valine
Pyruvate,0.0125,0.0146,Pyruvate
M-LDL-PL%,0.0153,0.0144,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,0.0057,0.0137,Glutamine
Citrate,0.0113,0.0135,Citrate
IDL-PL%,0.0143,0.0118,Phospholipids to Total-Lipids in IDL percentage
Phe,0.0138,0.0114,Phenylalanine
Lactate,0.0165,0.0106,Lactate
Total-BCAA,0.0112,0.0094,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,0.0062,0.0087,Glycine
S-LDL-CE%,0.0093,0.0085,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL,0.0092,0.0076,Phospholipids in Small HDL
L-LDL-CE%,0.0107,0.0071,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetate,0.0067,0.0067,Acetate
3-Hydroxybutyrate,0.0068,0.0065,3-Hydroxybutyrate
Omega-3,0.0062,0.0063,Omega-3 Fatty Acids
M-HDL-PL%,0.0040,0.0059,Phospholipids to Total-Lipids in Medium HDL percentage
LA%,0.0120,0.0057,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.0057,0.0051,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-TG%,0.0053,0.0047,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,0.0042,0.0047,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.0038,0.0042,Free Cholesterol to Total-Lipids in Medium HDL percentage
Sc-ala,0.0055,0.0041,Spectrometer-corrected alanine
XXL-VLDL-PL%,0.0032,0.0039,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6,0.0033,0.0038,Omega-6 Fatty Acids
Acetone,0.0037,0.0037,Acetone
S-HDL-PL%,0.0047,0.0030,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,0.0070,0.0028,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,0.0027,0.0028,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,0.0027,0.0022,Apolipoprotein B to Apolipoprotein A1 ratio
DHA,0.0025,0.0021,Docosahexaenoic Acid
IDL-FC%,0.0038,0.0019,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0027,0.0018,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-PL%,0.0025,0.0018,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0018,0.0018,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
His,0.0023,0.0017,Histidine
HDL-size,0.0013,0.0014,Average Diameter for HDL Particles
LDL-size,0.0008,0.0011,Average Diameter for LDL Particles
XS-VLDL-PL%,0.0015,0.0011,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA%,0.0017,0.0011,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-C%,0.0013,0.0010,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0012,0.0009,Phospholipids to Total-Lipids in Large LDL percentage
Ala,0.0010,0.0007,Alanine
M-LDL-C%,0.0003,0.0003,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0003,0.0002,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0002,0.0002,Isoleucine
Omega-3%,0.0003,0.0001,Omega-3 Fatty Acids to Total-Fatty Acids percentage
