Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Leu,0.1328,0.2221,Leucine
GlycA,0.1585,0.1329,Glycoprotein Acetyls
Tyr,0.0713,0.0703,Tyrosine
XL-HDL-C%,0.0887,0.0663,Cholesterol to Total-Lipids in Very Large HDL percentage
Albumin,0.0722,0.0633,Albumin
L-LDL-TG%,0.0333,0.0509,Triglycerides to Total-Lipids in Large LDL percentage
Val,0.0538,0.0483,Valine
IDL-CE%,0.0430,0.0406,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-size,0.0290,0.0316,Average Diameter for HDL Particles
Gln,0.0265,0.0303,Glutamine
His,0.0483,0.0287,Histidine
XL-HDL-FC%,0.0282,0.0218,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Total-BCAA,0.0220,0.0204,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LA%,0.0270,0.0199,Linoleic Acid to Total-Fatty Acids percentage
Creatinine,0.0263,0.0197,Creatinine
Lactate,0.0107,0.0161,Lactate
XL-HDL-PL%,0.0142,0.0155,Phospholipids to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0097,0.0129,Spectrometer-corrected alanine
Phe,0.0125,0.0122,Phenylalanine
M-LDL-C%,0.0077,0.0090,Cholesterol to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0108,0.0088,Acetoacetate
Gly,0.0145,0.0087,Glycine
Unsaturation,0.0085,0.0072,Degree of Unsaturation
Citrate,0.0065,0.0063,Citrate
S-HDL-FC%,0.0067,0.0062,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-size,0.0072,0.0056,Average Diameter for LDL Particles
XXL-VLDL-FC%,0.0045,0.0038,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0045,0.0031,Alanine
Glu-lactate,0.0030,0.0028,Glucose-lactate
IDL-PL%,0.0028,0.0026,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,0.0032,0.0024,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0032,0.0020,Glucose
M-LDL-CE%,0.0012,0.0016,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0020,0.0010,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0013,0.0008,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,0.0007,0.0006,3-Hydroxybutyrate
Pyruvate,0.0005,0.0006,Pyruvate
XXL-VLDL-TG%,0.0007,0.0006,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0007,0.0006,Acetone
XXL-VLDL-PL%,0.0007,0.0005,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0005,0.0004,Acetate
Ile,0.0002,0.0002,Isoleucine
MUFA%,0.0003,0.0002,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0003,9.8064e-05,Cholesterol to Total-Lipids in Small LDL percentage
