Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
PC,0.0638,0.0831,Phosphatidylcholines
Gly,0.0997,0.0796,Glycine
LDL-size,0.0440,0.0549,Average Diameter for LDL Particles
3-Hydroxybutyrate,0.0337,0.0472,3-Hydroxybutyrate
Lactate,0.0385,0.0443,Lactate
Tyr,0.0408,0.0406,Tyrosine
Ile,0.0315,0.0400,Isoleucine
L-VLDL-CE%,0.0557,0.0399,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Creatinine,0.0485,0.0387,Creatinine
GlycA,0.0605,0.0369,Glycoprotein Acetyls
DHA,0.0488,0.0345,Docosahexaenoic Acid
IDL-FC%,0.0368,0.0315,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0378,0.0301,Spectrometer-corrected alanine
M-LDL-CE%,0.0338,0.0289,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Albumin,0.0258,0.0273,Albumin
XXL-VLDL-FC%,0.0310,0.0267,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0190,0.0264,Citrate
Acetone,0.0172,0.0259,Acetone
HDL-PL,0.0215,0.0249,Phospholipids in HDL
His,0.0268,0.0211,Histidine
Pyruvate,0.0175,0.0190,Pyruvate
Glu-lactate,0.0135,0.0189,Glucose-lactate
Glu,0.0160,0.0184,Glucose
Ala,0.0167,0.0136,Alanine
L-HDL-FC%,0.0050,0.0120,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C,0.0118,0.0107,Cholesterol in Small HDL
PUFA,0.0098,0.0092,Polyunsaturated Fatty Acids
IDL-PL%,0.0080,0.0087,Phospholipids to Total-Lipids in IDL percentage
Cholines,0.0050,0.0083,Total-Cholines
L-LDL-PL%,0.0085,0.0081,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0087,0.0075,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.0042,0.0072,Phenylalanine
M-HDL-PL,0.0075,0.0070,Phospholipids in Medium HDL
SFA%,0.0045,0.0070,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0037,0.0066,Acetoacetate
Val,0.0028,0.0059,Valine
Gln,0.0032,0.0055,Glutamine
XL-HDL-CE%,0.0030,0.0043,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,0.0013,0.0040,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0027,0.0037,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0030,0.0035,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA,0.0032,0.0032,Linoleic Acid
XS-VLDL-PL%,0.0038,0.0028,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC%,0.0023,0.0026,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C,0.0022,0.0025,Cholesterol in Chylomicrons and Extremely Large VLDL
Acetate,0.0015,0.0024,Acetate
Total-BCAA,0.0023,0.0023,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-CE%,0.0010,0.0021,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3%,0.0007,0.0018,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0015,0.0013,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0018,0.0012,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-PL%,0.0015,0.0010,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,0.0003,0.0010,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.0015,0.0009,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG,0.0012,0.0009,Triglycerides in Large HDL
PUFA%,0.0008,0.0006,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0007,0.0005,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE,0.0007,0.0005,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-FC%,0.0008,0.0004,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-TG,0.0003,0.0004,Triglycerides in Very Large HDL
Unsaturation,0.0002,8.0414e-05,Degree of Unsaturation
