Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.1263,0.3941,Cholesteryl Esters in IDL
IDL-C,0.0615,0.2498,Cholesterol in IDL
Creatinine,0.1065,0.0565,Creatinine
LA,0.1450,0.0542,Linoleic Acid
XS-VLDL-CE,0.0483,0.0481,Cholesteryl Esters in Very Small VLDL
XS-VLDL-TG%,0.1328,0.0411,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0470,0.0382,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-CE%,0.0335,0.0227,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Gln,0.0342,0.0143,Glutamine
LA%,0.0608,0.0123,Linoleic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0237,0.0108,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL%,0.0273,0.0094,Phospholipids to Total-Lipids in Small HDL percentage
DHA%,0.0188,0.0093,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-VLDL-CE,0.0080,0.0083,Cholesteryl Esters in Medium VLDL
IDL-TG%,0.0173,0.0057,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-CE,0.0303,0.0054,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-PL,0.0067,0.0043,Phospholipids in IDL
XXL-VLDL-PL%,0.0215,0.0040,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0137,0.0035,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0187,0.0028,Glycine
XS-VLDL-C%,0.0017,0.0015,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.0033,0.0008,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-TG,0.0042,0.0007,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-L,0.0015,0.0006,Total-Lipids in IDL
XL-HDL-FC,0.0027,0.0006,Free Cholesterol in Very Large HDL
L-HDL-PL%,0.0027,0.0005,Phospholipids to Total-Lipids in Large HDL percentage
SFA%,0.0010,0.0003,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-PL,0.0008,0.0002,Total-Phospholipids in Lipoprotein Particles
Sc-ala,0.0002,3.0196e-05,Spectrometer-corrected alanine
