Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gln,0.0710,0.0749,Glutamine
XS-VLDL-PL%,0.0800,0.0559,Phospholipids to Total-Lipids in Very Small VLDL percentage
Val,0.0485,0.0523,Valine
His,0.0633,0.0514,Histidine
Creatinine,0.0755,0.0488,Creatinine
Gly,0.0383,0.0384,Glycine
GlycA,0.0270,0.0340,Glycoprotein Acetyls
Glu,0.0452,0.0327,Glucose
IDL-FC%,0.0237,0.0321,Free Cholesterol to Total-Lipids in IDL percentage
Acetoacetate,0.0268,0.0261,Acetoacetate
Pyruvate,0.0237,0.0220,Pyruvate
Lactate,0.0207,0.0219,Lactate
Tyr,0.0147,0.0205,Tyrosine
LDL-size,0.0273,0.0202,Average Diameter for LDL Particles
LA%,0.0160,0.0200,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0137,0.0188,Alanine
Acetate,0.0218,0.0168,Acetate
3-Hydroxybutyrate,0.0128,0.0156,3-Hydroxybutyrate
Albumin,0.0137,0.0156,Albumin
M-LDL-PL%,0.0145,0.0140,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.0030,0.0133,Leucine
XL-HDL-C%,0.0122,0.0129,Cholesterol to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0085,0.0126,Spectrometer-corrected alanine
S-LDL-PL%,0.0155,0.0124,Phospholipids to Total-Lipids in Small LDL percentage
Omega-3%,0.0120,0.0122,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0052,0.0109,Phenylalanine
IDL-PL%,0.0135,0.0109,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,0.0052,0.0104,Triglycerides to Total-Lipids in Medium LDL percentage
Acetone,0.0085,0.0103,Acetone
L-HDL-C%,0.0082,0.0103,Cholesterol to Total-Lipids in Large HDL percentage
IDL-C%,0.0138,0.0095,Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0042,0.0094,Glucose-lactate
SFA%,0.0037,0.0090,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE,0.0038,0.0086,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-FC%,0.0108,0.0085,Free Cholesterol to Total-Lipids in Large VLDL percentage
DHA%,0.0062,0.0083,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0045,0.0079,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-C%,0.0067,0.0077,Cholesterol to Total-Lipids in Small LDL percentage
MUFA%,0.0035,0.0075,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0123,0.0074,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0032,0.0074,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-FC%,0.0087,0.0072,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.0087,0.0072,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0098,0.0070,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
