Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.1098,0.2221,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.1140,0.2018,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.1698,0.1185,Creatinine
Albumin,0.1180,0.0724,Albumin
LA%,0.0633,0.0583,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-TG%,0.0173,0.0528,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0697,0.0488,Cholesteryl Esters to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0585,0.0368,3-Hydroxybutyrate
LA,0.0367,0.0348,Linoleic Acid
GlycA,0.0430,0.0252,Glycoprotein Acetyls
L-LDL-PL%,0.0262,0.0197,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0215,0.0148,Phospholipids to Total-Lipids in Large HDL percentage
Acetone,0.0163,0.0116,Acetone
PUFA,0.0090,0.0073,Polyunsaturated Fatty Acids
IDL-CE,0.0060,0.0071,Cholesteryl Esters in IDL
Val,0.0077,0.0067,Valine
Leu,0.0098,0.0057,Leucine
Omega-3%,0.0115,0.0056,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0103,0.0046,Free Cholesterol to Total-Lipids in IDL percentage
Total-BCAA,0.0062,0.0044,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,0.0088,0.0043,Glycine
His,0.0078,0.0041,Histidine
L-LDL-CE%,0.0037,0.0030,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gln,0.0053,0.0030,Glutamine
Citrate,0.0052,0.0028,Citrate
XS-VLDL-PL%,0.0042,0.0024,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0065,0.0024,Acetoacetate
Tyr,0.0052,0.0024,Tyrosine
Glu-lactate,0.0040,0.0023,Glucose-lactate
Acetate,0.0050,0.0023,Acetate
S-LDL-PL%,0.0032,0.0021,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-C%,0.0032,0.0018,Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.0022,0.0015,Average Diameter for LDL Particles
S-LDL-FC%,0.0017,0.0012,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0017,0.0010,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Lactate,0.0012,0.0007,Lactate
L-HDL-CE%,0.0013,0.0007,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Phe,0.0012,0.0005,Phenylalanine
Glu,0.0008,0.0005,Glucose
L-VLDL-FC%,0.0007,0.0005,Free Cholesterol to Total-Lipids in Large VLDL percentage
Sc-ala,0.0010,0.0004,Spectrometer-corrected alanine
M-LDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
MUFA%,0.0005,0.0002,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0005,0.0002,Isoleucine
PUFA/MUFA,0.0002,9.8346e-05,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
