Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0317,0.0608,Creatinine
MUFA%,0.0385,0.0486,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0438,0.0451,Citrate
Tyr,0.0672,0.0442,Tyrosine
Glu,0.0615,0.0435,Glucose
L-LDL-PL%,0.0595,0.0419,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0317,0.0418,Free Cholesterol to Total-Lipids in IDL percentage
SFA%,0.0340,0.0374,Saturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0492,0.0349,Albumin
Lactate,0.0173,0.0347,Lactate
3-Hydroxybutyrate,0.0200,0.0326,3-Hydroxybutyrate
Ile,0.0340,0.0309,Isoleucine
Gly,0.0165,0.0278,Glycine
M-LDL-C%,0.0260,0.0269,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0342,0.0263,Acetone
Total-BCAA,0.0445,0.0260,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-FC%,0.0408,0.0248,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Val,0.0347,0.0222,Valine
GlycA,0.0135,0.0216,Glycoprotein Acetyls
Acetate,0.0168,0.0211,Acetate
His,0.0113,0.0199,Histidine
Leu,0.0182,0.0184,Leucine
LDL-size,0.0078,0.0179,Average Diameter for LDL Particles
Phe,0.0092,0.0172,Phenylalanine
Glu-lactate,0.0223,0.0158,Glucose-lactate
LA%,0.0110,0.0155,Linoleic Acid to Total-Fatty Acids percentage
Gln,0.0048,0.0136,Glutamine
Acetoacetate,0.0087,0.0124,Acetoacetate
PUFA/MUFA,0.0145,0.0117,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.0178,0.0112,Degree of Unsaturation
M-LDL-PL%,0.0112,0.0108,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0202,0.0092,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0055,0.0090,Pyruvate
PUFA%,0.0070,0.0075,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0093,0.0073,Omega-3 Fatty Acids
L-LDL-CE%,0.0045,0.0067,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Sc-ala,0.0067,0.0066,Spectrometer-corrected alanine
M-VLDL-CE,0.0077,0.0061,Cholesteryl Esters in Medium VLDL
XS-VLDL-C%,0.0052,0.0061,Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA%,0.0030,0.0059,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0028,0.0057,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-PL%,0.0092,0.0051,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0040,0.0050,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0035,0.0047,Alanine
XXL-VLDL-P,0.0027,0.0045,Concentration of Chylomicrons and Extremely Large VLDL Particles
ApoB/ApoA1,0.0032,0.0045,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-FC%,0.0032,0.0043,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.0047,0.0038,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.0035,0.0035,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0025,0.0035,Phospholipids to Total-Lipids in IDL percentage
Omega-3%,0.0017,0.0033,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG,0.0038,0.0032,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-CE%,0.0027,0.0030,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-L,0.0048,0.0028,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-LDL-C%,0.0032,0.0027,Cholesterol to Total-Lipids in Large LDL percentage
IDL-TG%,0.0052,0.0027,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0028,0.0026,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0022,0.0021,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0025,0.0020,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.0032,0.0018,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,0.0013,0.0017,Phospholipids to Total-Lipids in Small LDL percentage
HDL-L,0.0015,0.0012,Total-Lipids in HDL
L-LDL-TG%,0.0013,0.0009,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-CE,0.0007,0.0009,Cholesteryl Esters in Small HDL
L-VLDL-FC%,0.0010,0.0008,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.0005,0.0007,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE%,0.0005,0.0005,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-CE%,0.0005,0.0005,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-PL,0.0003,0.0004,Phospholipids in Large HDL
