Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.1138,0.2241,Triglycerides to Total-Lipids in Large LDL percentage
IDL-CE%,0.0560,0.1446,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.1837,0.1250,Creatinine
Albumin,0.1855,0.1080,Albumin
LA,0.0762,0.1058,Linoleic Acid
IDL-C,0.0103,0.0444,Cholesterol in IDL
S-LDL-CE%,0.0432,0.0376,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE,0.0187,0.0340,Cholesteryl Esters in IDL
Glu,0.0565,0.0314,Glucose
L-LDL-C%,0.0202,0.0276,Cholesterol to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0510,0.0216,3-Hydroxybutyrate
Citrate,0.0427,0.0146,Citrate
Remnant-C,0.0103,0.0136,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Glu-lactate,0.0217,0.0108,Glucose-lactate
Tyr,0.0230,0.0106,Tyrosine
Total-PL,0.0082,0.0086,Total-Phospholipids in Lipoprotein Particles
Gln,0.0150,0.0075,Glutamine
LA%,0.0128,0.0074,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0138,0.0065,Acetoacetate
Total-BCAA,0.0057,0.0027,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-CE,0.0048,0.0027,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Leu,0.0042,0.0018,Leucine
Val,0.0033,0.0013,Valine
Ile,0.0022,0.0011,Isoleucine
GlycA,0.0037,0.0010,Glycoprotein Acetyls
Sc-ala,0.0023,0.0009,Spectrometer-corrected alanine
PUFA,0.0020,0.0009,Polyunsaturated Fatty Acids
Acetone,0.0017,0.0006,Acetone
M-LDL-CE%,0.0015,0.0006,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Total-FC,0.0007,0.0006,Total-Free Cholesterol
M-HDL-PL,0.0008,0.0004,Phospholipids in Medium HDL
MUFA%,0.0015,0.0004,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6,0.0005,0.0003,Omega-6 Fatty Acids
S-LDL-C%,0.0007,0.0003,Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.0007,0.0002,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-FC,0.0007,0.0002,Free Cholesterol in Very Large HDL
XL-HDL-C%,0.0003,0.0001,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.0003,0.0001,Free Cholesterol to Total-Lipids in Large HDL percentage
