Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2047,0.3102,Glycoprotein Acetyls
Albumin,0.1043,0.1065,Albumin
L-HDL-CE%,0.0695,0.0794,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LA%,0.0940,0.0732,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.0423,0.0712,Cholesterol to Total-Lipids in Large HDL percentage
MUFA%,0.0397,0.0423,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA,0.0517,0.0380,Linoleic Acid
Total-BCAA,0.0367,0.0267,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-C%,0.0275,0.0240,Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.0112,0.0199,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Ala,0.0285,0.0165,Alanine
XS-VLDL-CE%,0.0165,0.0154,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Creatinine,0.0293,0.0150,Creatinine
3-Hydroxybutyrate,0.0183,0.0149,3-Hydroxybutyrate
Omega-3%,0.0187,0.0134,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0260,0.0132,Spectrometer-corrected alanine
M-HDL-PL%,0.0073,0.0106,Phospholipids to Total-Lipids in Medium HDL percentage
Citrate,0.0180,0.0080,Citrate
L-LDL-C%,0.0135,0.0080,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0092,0.0078,Phospholipids to Total-Lipids in Large HDL percentage
Acetate,0.0135,0.0077,Acetate
PUFA,0.0080,0.0063,Polyunsaturated Fatty Acids
PUFA%,0.0038,0.0062,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0080,0.0058,Docosahexaenoic Acid
LDL-size,0.0073,0.0057,Average Diameter for LDL Particles
His,0.0088,0.0051,Histidine
M-LDL-FC%,0.0073,0.0047,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.0058,0.0041,Valine
Gln,0.0067,0.0039,Glutamine
IDL-TG%,0.0055,0.0038,Triglycerides to Total-Lipids in IDL percentage
Phe,0.0077,0.0036,Phenylalanine
DHA%,0.0068,0.0031,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-CE%,0.0053,0.0030,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetone,0.0045,0.0029,Acetone
S-LDL-PL%,0.0037,0.0026,Phospholipids to Total-Lipids in Small LDL percentage
Acetoacetate,0.0033,0.0020,Acetoacetate
Gly,0.0035,0.0020,Glycine
Unsaturation,0.0022,0.0018,Degree of Unsaturation
Omega-3,0.0020,0.0016,Omega-3 Fatty Acids
Lactate,0.0038,0.0016,Lactate
Glu-lactate,0.0028,0.0015,Glucose-lactate
L-LDL-PL%,0.0023,0.0014,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.0027,0.0011,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Leu,0.0020,0.0011,Leucine
XS-VLDL-PL%,0.0025,0.0010,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,0.0007,0.0005,Tyrosine
IDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
Ile,0.0005,0.0003,Isoleucine
Omega-6/Omega-3,0.0003,0.0002,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG,0.0002,0.0002,Triglycerides in Small VLDL
XXL-VLDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0002,9.3074e-05,Glucose
