Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.1027,0.0804,Glycine
DHA,0.0812,0.0647,Docosahexaenoic Acid
Creatinine,0.0735,0.0601,Creatinine
L-HDL-PL%,0.0687,0.0561,Phospholipids to Total-Lipids in Large HDL percentage
Acetoacetate,0.0578,0.0514,Acetoacetate
Sc-ala,0.0353,0.0501,Spectrometer-corrected alanine
His,0.0478,0.0452,Histidine
L-LDL-CE%,0.0335,0.0405,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.0373,0.0384,Albumin
Tyr,0.0115,0.0288,Tyrosine
IDL-FC%,0.0387,0.0283,Free Cholesterol to Total-Lipids in IDL percentage
Gln,0.0255,0.0274,Glutamine
Ala,0.0162,0.0265,Alanine
LDL-size,0.0283,0.0261,Average Diameter for LDL Particles
Omega-3%,0.0297,0.0245,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0212,0.0240,Phenylalanine
S-HDL-PL%,0.0288,0.0235,Phospholipids to Total-Lipids in Small HDL percentage
Lactate,0.0208,0.0224,Lactate
LA%,0.0083,0.0194,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0215,0.0183,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0178,0.0167,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.0123,0.0164,Saturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0140,0.0160,Degree of Unsaturation
Acetate,0.0067,0.0160,Acetate
DHA%,0.0160,0.0142,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu,0.0107,0.0138,Glucose
Ile,0.0180,0.0135,Isoleucine
GlycA,0.0067,0.0129,Glycoprotein Acetyls
Val,0.0140,0.0121,Valine
M-LDL-C%,0.0037,0.0112,Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,0.0087,0.0100,Pyruvate
3-Hydroxybutyrate,0.0068,0.0098,3-Hydroxybutyrate
XXL-VLDL-PL%,0.0090,0.0092,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0050,0.0067,Citrate
Acetone,0.0045,0.0066,Acetone
XL-HDL-CE%,0.0052,0.0061,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0063,0.0059,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0040,0.0059,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0050,0.0050,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0043,0.0047,Leucine
IDL-PL%,0.0050,0.0046,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-TG%,0.0050,0.0042,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-C%,0.0052,0.0041,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0055,0.0040,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0017,0.0028,Glucose-lactate
IDL-CE%,0.0018,0.0025,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA/MUFA,0.0015,0.0025,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
MUFA%,0.0032,0.0023,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0012,0.0017,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0018,0.0014,Phospholipids to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0007,0.0006,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
