Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2408,0.1846,Glycoprotein Acetyls
Albumin,0.2552,0.1792,Albumin
L-LDL-C%,0.0588,0.1575,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.0462,0.1279,Triglycerides to Total-Lipids in Large LDL percentage
LA%,0.0533,0.1002,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0305,0.0343,Phospholipids to Total-Lipids in Large HDL percentage
IDL-CE%,0.0348,0.0337,Cholesteryl Esters to Total-Lipids in IDL percentage
LA,0.0417,0.0297,Linoleic Acid
MUFA%,0.0242,0.0287,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0408,0.0196,Creatinine
S-LDL-CE%,0.0248,0.0144,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE,0.0217,0.0137,Cholesteryl Esters in IDL
IDL-TG%,0.0048,0.0101,Triglycerides to Total-Lipids in IDL percentage
PUFA%,0.0152,0.0094,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0147,0.0074,Glucose
PUFA,0.0120,0.0074,Polyunsaturated Fatty Acids
3-Hydroxybutyrate,0.0127,0.0056,3-Hydroxybutyrate
M-VLDL-PL%,0.0092,0.0049,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-C%,0.0080,0.0044,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-P,0.0083,0.0041,Concentration of Very Large HDL Particles
Omega-3,0.0085,0.0038,Omega-3 Fatty Acids
PUFA/MUFA,0.0037,0.0036,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-CE%,0.0030,0.0025,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-P,0.0038,0.0020,Concentration of IDL Particles
Tyr,0.0043,0.0018,Tyrosine
XS-VLDL-PL%,0.0040,0.0018,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,0.0023,0.0013,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-HDL-TG,0.0017,0.0013,Triglycerides in Very Large HDL
M-VLDL-TG,0.0020,0.0011,Triglycerides in Medium VLDL
Citrate,0.0022,0.0010,Citrate
Glu-lactate,0.0010,0.0005,Glucose-lactate
L-HDL-CE%,0.0003,0.0004,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-BCAA,0.0010,0.0004,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6/Omega-3,0.0007,0.0003,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
His,0.0007,0.0003,Histidine
XL-HDL-FC%,0.0007,0.0003,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetone,0.0005,0.0002,Acetone
Gln,0.0005,0.0002,Glutamine
Acetate,0.0005,0.0002,Acetate
Lactate,0.0003,0.0001,Lactate
VLDL-size,0.0003,0.0001,Average Diameter for VLDL Particles
Val,0.0002,4.9486e-05,Valine
IDL-FC%,0.0002,4.5215e-05,Free Cholesterol to Total-Lipids in IDL percentage
