Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2632,0.3992,Glycoprotein Acetyls
Albumin,0.2930,0.2226,Albumin
LA%,0.0817,0.1233,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0463,0.0615,Phospholipids to Total-Lipids in Large HDL percentage
IDL-P,0.0557,0.0351,Concentration of IDL Particles
IDL-TG%,0.0227,0.0267,Triglycerides to Total-Lipids in IDL percentage
IDL-CE,0.0395,0.0263,Cholesteryl Esters in IDL
ApoB,0.0188,0.0115,Apolipoprotein B
L-LDL-TG%,0.0112,0.0112,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0215,0.0089,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA,0.0143,0.0087,Linoleic Acid
Glu-lactate,0.0210,0.0082,Glucose-lactate
IDL-CE%,0.0135,0.0082,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.0232,0.0080,Valine
L-HDL-CE%,0.0083,0.0073,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.0103,0.0067,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.0093,0.0043,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-CE,0.0092,0.0039,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-C%,0.0037,0.0035,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.0062,0.0032,Free Cholesterol in Very Large HDL
L-LDL-C%,0.0030,0.0030,Cholesterol to Total-Lipids in Large LDL percentage
Clinical_LDL-C,0.0032,0.0017,
Tyr,0.0050,0.0014,Tyrosine
Remnant-C,0.0020,0.0011,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Citrate,0.0038,0.0011,Citrate
Glu,0.0028,0.0009,Glucose
Leu,0.0018,0.0006,Leucine
MUFA%,0.0012,0.0004,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-size,0.0008,0.0004,Average Diameter for VLDL Particles
ApoB/ApoA1,0.0008,0.0004,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-PL%,0.0008,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0008,0.0003,Creatinine
S-LDL-PL%,0.0007,0.0002,Phospholipids to Total-Lipids in Small LDL percentage
Gln,0.0003,0.0001,Glutamine
Phe,0.0003,9.7942e-05,Phenylalanine
