Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.1017,0.1708,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-CE,0.0442,0.0724,Cholesteryl Esters in Medium VLDL
L-LDL-C%,0.0613,0.0641,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.0457,0.0576,Triglycerides to Total-Lipids in Large LDL percentage
Gln,0.0647,0.0570,Glutamine
L-HDL-PL%,0.0720,0.0527,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.0692,0.0527,Albumin
Val,0.0480,0.0346,Valine
Glu-lactate,0.0333,0.0307,Glucose-lactate
Ile,0.0402,0.0292,Isoleucine
LA%,0.0327,0.0276,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0275,0.0275,Glucose
XS-VLDL-FC%,0.0313,0.0252,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Creatinine,0.0252,0.0235,Creatinine
PUFA,0.0232,0.0214,Polyunsaturated Fatty Acids
Leu,0.0265,0.0199,Leucine
Tyr,0.0193,0.0195,Tyrosine
3-Hydroxybutyrate,0.0185,0.0183,3-Hydroxybutyrate
Acetone,0.0210,0.0173,Acetone
XS-VLDL-PL%,0.0182,0.0151,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.0162,0.0142,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0130,0.0134,Pyruvate
Sc-ala,0.0155,0.0117,Spectrometer-corrected alanine
Total-BCAA,0.0182,0.0115,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-PL%,0.0083,0.0089,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,0.0107,0.0087,Phospholipids to Total-Lipids in Large VLDL percentage
GlycA,0.0098,0.0084,Glycoprotein Acetyls
Acetoacetate,0.0075,0.0079,Acetoacetate
LDL-size,0.0055,0.0069,Average Diameter for LDL Particles
M-LDL-C%,0.0068,0.0066,Cholesterol to Total-Lipids in Medium LDL percentage
Lactate,0.0053,0.0056,Lactate
Phe,0.0045,0.0055,Phenylalanine
XL-VLDL-PL%,0.0065,0.0054,Phospholipids to Total-Lipids in Very Large VLDL percentage
Citrate,0.0060,0.0050,Citrate
DHA,0.0068,0.0041,Docosahexaenoic Acid
S-LDL-TG%,0.0022,0.0040,Triglycerides to Total-Lipids in Small LDL percentage
Gly,0.0040,0.0038,Glycine
SFA%,0.0033,0.0035,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0033,0.0034,Free Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.0030,0.0033,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0022,0.0033,Acetate
IDL-C%,0.0023,0.0033,Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC%,0.0015,0.0029,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0035,0.0023,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
MUFA%,0.0022,0.0020,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.0033,0.0020,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-TG%,0.0017,0.0014,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0007,0.0010,Histidine
Omega-6/Omega-3,0.0010,0.0008,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL%,0.0008,0.0008,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG%,0.0005,0.0006,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0003,0.0005,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
