Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2215,0.4079,Creatinine
GlycA,0.1545,0.0909,Glycoprotein Acetyls
XL-HDL-C%,0.0830,0.0688,Cholesterol to Total-Lipids in Very Large HDL percentage
Gly,0.0953,0.0659,Glycine
3-Hydroxybutyrate,0.0210,0.0314,3-Hydroxybutyrate
L-HDL-PL,0.0383,0.0276,Phospholipids in Large HDL
XS-VLDL-PL%,0.0350,0.0244,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-size,0.0363,0.0210,Average Diameter for HDL Particles
Glu-lactate,0.0317,0.0204,Glucose-lactate
Ala,0.0123,0.0202,Alanine
His,0.0160,0.0201,Histidine
Glu,0.0295,0.0187,Glucose
Sc-ala,0.0180,0.0162,Spectrometer-corrected alanine
Ile,0.0183,0.0154,Isoleucine
Acetate,0.0147,0.0116,Acetate
Citrate,0.0152,0.0111,Citrate
Phe,0.0062,0.0106,Phenylalanine
DHA%,0.0085,0.0093,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0140,0.0080,Phospholipids to Total-Lipids in Large LDL percentage
Acetoacetate,0.0095,0.0070,Acetoacetate
Lactate,0.0060,0.0065,Lactate
Unsaturation,0.0062,0.0063,Degree of Unsaturation
XL-HDL-FC%,0.0115,0.0057,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0085,0.0052,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3%,0.0077,0.0050,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0085,0.0050,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,0.0050,0.0050,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0062,0.0044,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0035,0.0042,Pyruvate
M-LDL-PL%,0.0035,0.0037,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.0053,0.0037,Valine
S-HDL-PL%,0.0060,0.0037,Phospholipids to Total-Lipids in Small HDL percentage
LDL-size,0.0042,0.0035,Average Diameter for LDL Particles
S-HDL-FC%,0.0022,0.0034,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.0045,0.0031,Leucine
Omega-3,0.0055,0.0031,Omega-3 Fatty Acids
L-HDL-TG,0.0042,0.0030,Triglycerides in Large HDL
M-LDL-C%,0.0023,0.0022,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG,0.0015,0.0017,Triglycerides in Medium LDL
S-LDL-CE%,0.0015,0.0015,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-TG%,0.0025,0.0015,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL,0.0020,0.0014,Phospholipids in Very Large HDL
SFA%,0.0008,0.0014,Saturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0017,0.0013,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-PL%,0.0022,0.0010,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.0015,0.0010,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0010,0.0010,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0005,0.0008,Albumin
Tyr,0.0003,0.0008,Tyrosine
Total-BCAA,0.0008,0.0007,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-C%,0.0007,0.0006,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0003,0.0002,Acetone
Gln,0.0002,0.0002,Glutamine
XL-HDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
