Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0485,0.0498,Citrate
Phe,0.0598,0.0498,Phenylalanine
Gly,0.0710,0.0496,Glycine
Acetoacetate,0.0248,0.0443,Acetoacetate
SFA%,0.0775,0.0433,Saturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0623,0.0410,Valine
Gln,0.0340,0.0410,Glutamine
Creatinine,0.0380,0.0377,Creatinine
Tyr,0.0515,0.0371,Tyrosine
LA%,0.0237,0.0362,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0318,0.0361,Acetone
GlycA,0.0302,0.0347,Glycoprotein Acetyls
Acetate,0.0218,0.0338,Acetate
Unsaturation,0.0390,0.0306,Degree of Unsaturation
L-HDL-TG%,0.0215,0.0300,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0362,0.0224,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-CE,0.0095,0.0216,Cholesteryl Esters in Small HDL
IDL-PL%,0.0178,0.0215,Phospholipids to Total-Lipids in IDL percentage
His,0.0130,0.0175,Histidine
DHA%,0.0152,0.0164,Docosahexaenoic Acid to Total-Fatty Acids percentage
Pyruvate,0.0168,0.0162,Pyruvate
Albumin,0.0133,0.0159,Albumin
Glu-lactate,0.0125,0.0148,Glucose-lactate
XS-VLDL-FC%,0.0083,0.0125,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-TG,0.0147,0.0117,Triglycerides in Large LDL
Glu,0.0100,0.0114,Glucose
3-Hydroxybutyrate,0.0082,0.0102,3-Hydroxybutyrate
Ile,0.0078,0.0101,Isoleucine
M-LDL-TG%,0.0115,0.0094,Triglycerides to Total-Lipids in Medium LDL percentage
Lactate,0.0113,0.0083,Lactate
L-LDL-PL%,0.0057,0.0081,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0047,0.0072,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0060,0.0071,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,0.0052,0.0070,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-CE%,0.0053,0.0068,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.0105,0.0062,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-FC%,0.0015,0.0060,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-FC%,0.0023,0.0058,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-PL%,0.0030,0.0056,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0047,0.0054,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.0048,0.0050,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-C%,0.0048,0.0050,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.0027,0.0050,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,0.0027,0.0050,Phospholipids to Total-Lipids in Very Small VLDL percentage
Ala,0.0018,0.0049,Alanine
XXL-VLDL-C%,0.0028,0.0048,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-FC%,0.0038,0.0047,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0045,0.0042,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-size,0.0060,0.0040,Average Diameter for LDL Particles
XS-VLDL-TG,0.0062,0.0040,Triglycerides in Very Small VLDL
DHA,0.0022,0.0039,Docosahexaenoic Acid
XL-HDL-TG%,0.0025,0.0039,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-CE%,0.0052,0.0038,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0060,0.0036,Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,0.0037,0.0036,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C,0.0013,0.0036,Cholesterol in Small HDL
IDL-CE%,0.0038,0.0036,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0008,0.0034,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.0005,0.0034,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-CE,0.0023,0.0032,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,0.0040,0.0029,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-FC,0.0027,0.0028,Free Cholesterol in Very Small VLDL
XXL-VLDL-PL,0.0057,0.0027,Phospholipids in Chylomicrons and Extremely Large VLDL
L-HDL-C%,0.0018,0.0027,Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,0.0018,0.0023,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-L,0.0038,0.0022,Total-Lipids in Chylomicrons and Extremely Large VLDL
IDL-TG,0.0020,0.0021,Triglycerides in IDL
Sc-ala,0.0013,0.0021,Spectrometer-corrected alanine
XXL-VLDL-PL%,0.0025,0.0020,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-L,0.0008,0.0019,Total-Lipids in Large HDL
M-HDL-TG%,0.0023,0.0018,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-FC%,0.0010,0.0018,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0022,0.0016,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.0010,0.0016,Triglycerides to Total-Lipids in Small HDL percentage
LA,0.0027,0.0016,Linoleic Acid
Omega-3,0.0022,0.0014,Omega-3 Fatty Acids
Total-BCAA,0.0005,0.0012,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-TG%,0.0010,0.0010,Triglycerides to Total-Lipids in Small VLDL percentage
PUFA,0.0007,0.0009,Polyunsaturated Fatty Acids
Leu,0.0008,0.0007,Leucine
M-VLDL-C%,0.0002,8.1475e-05,Cholesterol to Total-Lipids in Medium VLDL percentage
