Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Unsaturation,0.0720,0.0751,Degree of Unsaturation
Albumin,0.0713,0.0622,Albumin
Citrate,0.0410,0.0601,Citrate
PUFA/MUFA,0.0488,0.0584,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Val,0.0595,0.0549,Valine
XXL-VLDL-TG%,0.0563,0.0457,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0565,0.0424,Acetone
Creatinine,0.0365,0.0417,Creatinine
L-VLDL-TG,0.0462,0.0384,Triglycerides in Large VLDL
Gln,0.0368,0.0342,Glutamine
L-VLDL-FC%,0.0283,0.0323,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-PL%,0.0245,0.0296,Phospholipids to Total-Lipids in IDL percentage
Glu,0.0117,0.0274,Glucose
XXL-VLDL-C%,0.0300,0.0265,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0282,0.0249,Spectrometer-corrected alanine
Pyruvate,0.0137,0.0217,Pyruvate
XL-VLDL-CE%,0.0213,0.0184,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Phe,0.0133,0.0156,Phenylalanine
DHA%,0.0265,0.0153,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetate,0.0142,0.0152,Acetate
L-LDL-PL%,0.0102,0.0147,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0202,0.0139,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0135,0.0136,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0130,0.0131,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ala,0.0172,0.0129,Alanine
Lactate,0.0123,0.0128,Lactate
GlycA,0.0118,0.0108,Glycoprotein Acetyls
MUFA%,0.0147,0.0104,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0152,0.0103,Leucine
IDL-CE%,0.0072,0.0084,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-L,0.0062,0.0079,Total-Lipids in Small HDL
S-LDL-PL%,0.0038,0.0073,Phospholipids to Total-Lipids in Small LDL percentage
SFA%,0.0047,0.0072,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0077,0.0068,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PC,0.0072,0.0059,Phosphatidylcholines
M-HDL-C%,0.0047,0.0057,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C,0.0055,0.0047,Cholesterol in Large HDL
XXL-VLDL-FC,0.0040,0.0042,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-FC%,0.0038,0.0040,Free Cholesterol to Total-Lipids in Small HDL percentage
His,0.0090,0.0038,Histidine
XS-VLDL-FC%,0.0047,0.0036,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.0020,0.0035,Triglycerides to Total-Lipids in Large LDL percentage
MUFA,0.0038,0.0034,Monounsaturated Fatty Acids
PUFA%,0.0022,0.0034,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,0.0012,0.0033,Triglycerides to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0038,0.0032,3-Hydroxybutyrate
Omega-6,0.0017,0.0032,Omega-6 Fatty Acids
Gly,0.0002,0.0029,Glycine
M-LDL-PL%,0.0020,0.0029,Phospholipids to Total-Lipids in Medium LDL percentage
