Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.2185,0.3356,Citrate
Creatinine,0.2175,0.1522,Creatinine
Albumin,0.1173,0.1027,Albumin
IDL-CE%,0.0618,0.0600,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL%,0.0327,0.0356,Phospholipids to Total-Lipids in IDL percentage
Tyr,0.0398,0.0337,Tyrosine
Leu,0.0370,0.0305,Leucine
Gln,0.0310,0.0273,Glutamine
Acetate,0.0373,0.0255,Acetate
GlycA,0.0258,0.0198,Glycoprotein Acetyls
His,0.0192,0.0166,Histidine
Ala,0.0148,0.0163,Alanine
Gly,0.0220,0.0146,Glycine
XS-VLDL-PL%,0.0167,0.0123,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,0.0100,0.0118,Glucose
XL-HDL-FC%,0.0112,0.0106,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Total-BCAA,0.0058,0.0082,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-FC%,0.0058,0.0068,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0052,0.0060,Phospholipids to Total-Lipids in Small HDL percentage
Sc-ala,0.0060,0.0059,Spectrometer-corrected alanine
Val,0.0043,0.0052,Valine
L-LDL-TG%,0.0048,0.0047,Triglycerides to Total-Lipids in Large LDL percentage
Acetone,0.0033,0.0047,Acetone
Omega-3%,0.0035,0.0045,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0032,0.0040,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0027,0.0034,Glucose-lactate
XXL-VLDL-PL%,0.0042,0.0033,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-C%,0.0030,0.0032,Cholesterol to Total-Lipids in Medium HDL percentage
3-Hydroxybutyrate,0.0033,0.0030,3-Hydroxybutyrate
XL-HDL-FC,0.0020,0.0028,Free Cholesterol in Very Large HDL
DHA%,0.0018,0.0028,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-CE%,0.0017,0.0023,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Phe,0.0025,0.0022,Phenylalanine
L-VLDL-FC%,0.0012,0.0021,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.0017,0.0019,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0013,0.0016,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-C%,0.0017,0.0015,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.0028,0.0015,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Lactate,0.0022,0.0015,Lactate
S-VLDL-TG,0.0012,0.0015,Triglycerides in Small VLDL
Pyruvate,0.0020,0.0014,Pyruvate
L-HDL-PL%,0.0022,0.0013,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,0.0012,0.0013,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-C%,0.0017,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0007,0.0009,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,0.0008,0.0008,Docosahexaenoic Acid
SFA%,0.0005,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0005,0.0006,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Ile,0.0008,0.0005,Isoleucine
L-LDL-CE%,0.0005,0.0004,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0003,0.0003,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.0003,0.0003,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-TG,0.0002,0.0002,Triglycerides in Large HDL
Omega-3,0.0002,0.0002,Omega-3 Fatty Acids
Acetoacetate,0.0002,0.0002,Acetoacetate
XXL-VLDL-CE%,0.0002,0.0001,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
