Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-LDL-C%,0.0875,0.1869,Cholesterol to Total-Lipids in Small LDL percentage
GlycA,0.2120,0.1848,Glycoprotein Acetyls
Albumin,0.1925,0.1358,Albumin
XS-VLDL-CE%,0.0675,0.0805,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0308,0.0483,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0550,0.0423,Linoleic Acid to Total-Fatty Acids percentage
Val,0.0357,0.0415,Valine
Gln,0.0460,0.0348,Glutamine
XXL-VLDL-CE,0.0335,0.0311,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
LA,0.0297,0.0286,Linoleic Acid
3-Hydroxybutyrate,0.0375,0.0223,3-Hydroxybutyrate
IDL-TG%,0.0077,0.0198,Triglycerides to Total-Lipids in IDL percentage
VLDL-size,0.0138,0.0172,Average Diameter for VLDL Particles
L-LDL-TG%,0.0060,0.0171,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0153,0.0149,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-6,0.0100,0.0148,Omega-6 Fatty Acids
Total-BCAA,0.0145,0.0144,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,0.0180,0.0102,Glycine
Citrate,0.0135,0.0092,Citrate
Acetone,0.0122,0.0067,Acetone
S-LDL-PL%,0.0072,0.0058,Phospholipids to Total-Lipids in Small LDL percentage
Acetoacetate,0.0065,0.0034,Acetoacetate
XXL-VLDL-FC%,0.0035,0.0027,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0053,0.0026,Creatinine
Glu,0.0027,0.0025,Glucose
M-LDL-TG%,0.0043,0.0022,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.0025,0.0021,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0040,0.0020,Phenylalanine
XXL-VLDL-PL%,0.0007,0.0015,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0020,0.0014,Isoleucine
PUFA%,0.0018,0.0013,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0030,0.0012,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0018,0.0012,Leucine
L-LDL-CE%,0.0015,0.0012,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.0020,0.0011,Degree of Unsaturation
Ala,0.0018,0.0009,Alanine
His,0.0013,0.0007,Histidine
Acetate,0.0015,0.0006,Acetate
Glu-lactate,0.0007,0.0006,Glucose-lactate
XXL-VLDL-TG%,0.0012,0.0006,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0008,0.0006,Lactate
M-LDL-PL%,0.0012,0.0005,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0010,0.0005,Free Cholesterol to Total-Lipids in IDL percentage
Pyruvate,0.0010,0.0005,Pyruvate
Omega-6/Omega-3,0.0005,0.0005,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.0007,0.0003,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in IDL percentage
Tyr,0.0002,0.0002,Tyrosine
