Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2313,0.3126,Creatinine
LDL-size,0.0708,0.0814,Average Diameter for LDL Particles
GlycA,0.0685,0.0532,Glycoprotein Acetyls
Gln,0.0775,0.0475,Glutamine
Gly,0.0885,0.0451,Glycine
XL-HDL-C%,0.0480,0.0398,Cholesterol to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0213,0.0276,Spectrometer-corrected alanine
Lactate,0.0232,0.0251,Lactate
L-LDL-PL%,0.0190,0.0236,Phospholipids to Total-Lipids in Large LDL percentage
Citrate,0.0230,0.0233,Citrate
Total-BCAA,0.0222,0.0202,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
3-Hydroxybutyrate,0.0233,0.0193,3-Hydroxybutyrate
M-LDL-CE%,0.0138,0.0184,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0162,0.0180,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Phe,0.0098,0.0168,Phenylalanine
IDL-CE%,0.0163,0.0168,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0200,0.0158,Linoleic Acid to Total-Fatty Acids percentage
Ile,0.0180,0.0155,Isoleucine
Albumin,0.0217,0.0154,Albumin
Ala,0.0278,0.0151,Alanine
Leu,0.0107,0.0141,Leucine
Acetoacetate,0.0060,0.0128,Acetoacetate
His,0.0120,0.0124,Histidine
Omega-6/Omega-3,0.0120,0.0115,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu,0.0138,0.0109,Glucose
M-LDL-C%,0.0053,0.0090,Cholesterol to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0045,0.0057,Glucose-lactate
XXL-VLDL-FC%,0.0038,0.0055,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0042,0.0050,Omega-3 Fatty Acids
Pyruvate,0.0042,0.0047,Pyruvate
S-HDL-PL%,0.0048,0.0039,Phospholipids to Total-Lipids in Small HDL percentage
Cholines,0.0053,0.0033,Total-Cholines
XL-VLDL-FC%,0.0040,0.0033,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
TG/PG,0.0043,0.0033,Triglycerides to Phosphoglycerides ratio
LDL-TG,0.0020,0.0032,Triglycerides in LDL
S-VLDL-CE%,0.0037,0.0032,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-CE%,0.0032,0.0032,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-TG%,0.0045,0.0030,Triglycerides to Total-Lipids in Very Large VLDL percentage
Acetate,0.0027,0.0026,Acetate
XL-VLDL-PL%,0.0030,0.0025,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,0.0022,0.0024,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0023,0.0022,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0023,0.0021,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0032,0.0021,Free Cholesterol to Total-Lipids in IDL percentage
DHA,0.0017,0.0021,Docosahexaenoic Acid
L-HDL-PL%,0.0018,0.0018,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-P,0.0013,0.0018,Concentration of Very Large HDL Particles
SFA%,0.0008,0.0017,Saturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0030,0.0016,Valine
S-HDL-FC%,0.0008,0.0012,Free Cholesterol to Total-Lipids in Small HDL percentage
Unsaturation,0.0008,0.0012,Degree of Unsaturation
PUFA/MUFA,0.0007,0.0011,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-C%,0.0010,0.0011,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0008,0.0008,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA,0.0010,0.0008,Linoleic Acid
M-VLDL-PL%,0.0007,0.0008,Phospholipids to Total-Lipids in Medium VLDL percentage
Acetone,0.0003,0.0006,Acetone
Tyr,0.0003,0.0006,Tyrosine
XS-VLDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Very Small VLDL percentage
