Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1562,0.1586,Glycoprotein Acetyls
Creatinine,0.1242,0.0911,Creatinine
Ala,0.0565,0.0606,Alanine
Tyr,0.0585,0.0601,Tyrosine
Gly,0.0567,0.0566,Glycine
Lactate,0.0483,0.0459,Lactate
L-LDL-CE%,0.0428,0.0335,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Val,0.0332,0.0304,Valine
Phe,0.0322,0.0286,Phenylalanine
Citrate,0.0200,0.0244,Citrate
Gln,0.0177,0.0221,Glutamine
3-Hydroxybutyrate,0.0280,0.0219,3-Hydroxybutyrate
Glu-lactate,0.0158,0.0211,Glucose-lactate
L-VLDL-PL%,0.0208,0.0189,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-PL%,0.0235,0.0184,Phospholipids to Total-Lipids in Small LDL percentage
Acetate,0.0162,0.0183,Acetate
Acetoacetate,0.0103,0.0181,Acetoacetate
Albumin,0.0177,0.0164,Albumin
Glu,0.0133,0.0157,Glucose
His,0.0090,0.0155,Histidine
Pyruvate,0.0170,0.0152,Pyruvate
LA%,0.0095,0.0138,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0150,0.0123,Phospholipids to Total-Lipids in Large LDL percentage
SFA%,0.0097,0.0121,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0080,0.0117,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0122,0.0116,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0065,0.0113,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.0083,0.0096,Docosahexaenoic Acid
LA,0.0082,0.0092,Linoleic Acid
Ile,0.0037,0.0090,Isoleucine
Unsaturation,0.0103,0.0085,Degree of Unsaturation
XXL-VLDL-PL%,0.0085,0.0084,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0075,0.0083,Spectrometer-corrected alanine
M-LDL-PL%,0.0083,0.0080,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0070,0.0076,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.0030,0.0070,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0090,0.0065,Acetone
XXL-VLDL-CE%,0.0065,0.0063,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0047,0.0062,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-FC%,0.0035,0.0061,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-TG%,0.0048,0.0041,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG%,0.0035,0.0040,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0032,0.0031,Leucine
VLDL-size,0.0033,0.0029,Average Diameter for VLDL Particles
Omega-6%,0.0030,0.0029,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0017,0.0028,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
MUFA,0.0032,0.0024,Monounsaturated Fatty Acids
IDL-CE%,0.0012,0.0024,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.0018,0.0022,Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,0.0012,0.0020,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.0012,0.0020,Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.0017,0.0014,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-3,0.0013,0.0011,Omega-3 Fatty Acids
XL-HDL-C%,0.0008,0.0007,Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0005,0.0004,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0002,9.3650e-05,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
