Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1573,0.1525,Glycoprotein Acetyls
Albumin,0.1017,0.1031,Albumin
PUFA,0.0770,0.0839,Polyunsaturated Fatty Acids
Creatinine,0.0947,0.0699,Creatinine
L-LDL-TG%,0.0515,0.0584,Triglycerides to Total-Lipids in Large LDL percentage
Acetoacetate,0.0355,0.0390,Acetoacetate
S-LDL-C%,0.0288,0.0365,Cholesterol to Total-Lipids in Small LDL percentage
Acetate,0.0343,0.0269,Acetate
3-Hydroxybutyrate,0.0238,0.0256,3-Hydroxybutyrate
Leu,0.0267,0.0251,Leucine
IDL-PL%,0.0262,0.0238,Phospholipids to Total-Lipids in IDL percentage
Lactate,0.0167,0.0216,Lactate
L-LDL-C%,0.0143,0.0182,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0125,0.0179,Cholesteryl Esters to Total-Lipids in IDL percentage
Sc-ala,0.0218,0.0179,Spectrometer-corrected alanine
LA%,0.0163,0.0175,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0190,0.0159,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0097,0.0149,Glutamine
XL-VLDL-PL%,0.0133,0.0134,Phospholipids to Total-Lipids in Very Large VLDL percentage
Citrate,0.0123,0.0132,Citrate
DHA%,0.0185,0.0131,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0132,0.0130,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,0.0128,0.0130,Tyrosine
Gly,0.0057,0.0128,Glycine
S-HDL-FC%,0.0103,0.0127,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,0.0180,0.0120,Phospholipids to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0113,0.0088,Degree of Unsaturation
Omega-3,0.0092,0.0083,Omega-3 Fatty Acids
MUFA%,0.0088,0.0082,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0063,0.0077,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Val,0.0092,0.0075,Valine
L-HDL-FC%,0.0040,0.0068,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.0085,0.0060,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0073,0.0055,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0035,0.0053,Phospholipids to Total-Lipids in Large HDL percentage
Ile,0.0058,0.0051,Isoleucine
His,0.0037,0.0045,Histidine
Pyruvate,0.0037,0.0045,Pyruvate
Ala,0.0058,0.0044,Alanine
L-VLDL-FC%,0.0065,0.0044,Free Cholesterol to Total-Lipids in Large VLDL percentage
Acetone,0.0030,0.0043,Acetone
XL-HDL-FC%,0.0030,0.0041,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Glu,0.0035,0.0037,Glucose
PUFA/MUFA,0.0017,0.0032,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-TG%,0.0033,0.0030,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0020,0.0030,Free Cholesterol to Total-Lipids in IDL percentage
LA,0.0032,0.0029,Linoleic Acid
DHA,0.0033,0.0026,Docosahexaenoic Acid
XXL-VLDL-FC%,0.0017,0.0020,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0008,0.0020,Phenylalanine
XL-HDL-PL%,0.0013,0.0019,Phospholipids to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0012,0.0018,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0007,0.0014,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-TG%,0.0013,0.0013,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0008,0.0011,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu-lactate,0.0012,0.0010,Glucose-lactate
M-LDL-CE%,0.0003,0.0008,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0015,0.0008,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-C%,0.0003,0.0003,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA%,0.0002,0.0001,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
