Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.1070,0.1446,Triglycerides to Total-Lipids in Large LDL percentage
Glu,0.0562,0.0502,Glucose
Creatinine,0.0477,0.0428,Creatinine
Tyr,0.0475,0.0413,Tyrosine
Glu-lactate,0.0533,0.0390,Glucose-lactate
DHA%,0.0417,0.0387,Docosahexaenoic Acid to Total-Fatty Acids percentage
Albumin,0.0423,0.0357,Albumin
IDL-FC%,0.0303,0.0278,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0265,0.0275,Acetone
IDL-PL%,0.0383,0.0274,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0223,0.0268,Glycine
Phe,0.0185,0.0259,Phenylalanine
M-LDL-CE%,0.0305,0.0244,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3,0.0232,0.0225,Omega-3 Fatty Acids
S-HDL-PL%,0.0272,0.0222,Phospholipids to Total-Lipids in Small HDL percentage
GlycA,0.0232,0.0214,Glycoprotein Acetyls
Unsaturation,0.0198,0.0191,Degree of Unsaturation
XXL-VLDL-PL%,0.0188,0.0182,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0195,0.0171,Spectrometer-corrected alanine
LDL-size,0.0210,0.0170,Average Diameter for LDL Particles
His,0.0148,0.0163,Histidine
Ala,0.0128,0.0148,Alanine
Pyruvate,0.0122,0.0148,Pyruvate
Lactate,0.0135,0.0142,Lactate
M-VLDL-CE,0.0127,0.0142,Cholesteryl Esters in Medium VLDL
L-VLDL-FC%,0.0142,0.0139,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-TG%,0.0102,0.0137,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0148,0.0136,Cholesteryl Esters to Total-Lipids in IDL percentage
Gln,0.0113,0.0130,Glutamine
SFA%,0.0103,0.0130,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0100,0.0127,Acetoacetate
XXL-VLDL-TG%,0.0082,0.0094,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,0.0082,0.0093,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-L,0.0097,0.0093,Total-Lipids in IDL
Citrate,0.0080,0.0093,Citrate
XXL-VLDL-C%,0.0087,0.0081,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0048,0.0079,3-Hydroxybutyrate
Omega-3%,0.0083,0.0075,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0042,0.0070,Acetate
M-LDL-PL%,0.0082,0.0067,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,0.0065,0.0066,Triglycerides to Total-Lipids in Large VLDL percentage
Ile,0.0057,0.0061,Isoleucine
DHA,0.0070,0.0058,Docosahexaenoic Acid
S-LDL-CE%,0.0060,0.0058,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-6%,0.0048,0.0056,Omega-6 Fatty Acids to Total-Fatty Acids percentage
VLDL-size,0.0047,0.0046,Average Diameter for VLDL Particles
Leu,0.0042,0.0046,Leucine
L-HDL-PL%,0.0053,0.0046,Phospholipids to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,0.0027,0.0045,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,0.0040,0.0038,Apolipoprotein B to Apolipoprotein A1 ratio
L-LDL-PL%,0.0018,0.0036,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0038,0.0036,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC%,0.0037,0.0029,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.0015,0.0029,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.0033,0.0022,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-PL%,0.0012,0.0022,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.0015,0.0022,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-PL%,0.0037,0.0020,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,0.0017,0.0020,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0013,0.0020,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.0030,0.0019,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0018,0.0014,Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0010,0.0011,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
