Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1730,0.1781,Creatinine
LA%,0.0903,0.1108,Linoleic Acid to Total-Fatty Acids percentage
Gly,0.1127,0.1099,Glycine
HDL-CE,0.0375,0.0565,Cholesteryl Esters in HDL
XS-VLDL-CE%,0.0352,0.0491,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
GlycA,0.0670,0.0489,Glycoprotein Acetyls
S-LDL-CE%,0.0422,0.0375,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA,0.0412,0.0343,Linoleic Acid
PC,0.0333,0.0280,Phosphatidylcholines
Albumin,0.0370,0.0274,Albumin
His,0.0143,0.0211,Histidine
3-Hydroxybutyrate,0.0310,0.0208,3-Hydroxybutyrate
XS-VLDL-PL%,0.0227,0.0206,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-FC,0.0122,0.0173,Free Cholesterol in HDL
Acetoacetate,0.0108,0.0168,Acetoacetate
S-HDL-PL,0.0168,0.0147,Phospholipids in Small HDL
SFA%,0.0120,0.0146,Saturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0100,0.0143,Leucine
Gln,0.0187,0.0134,Glutamine
DHA,0.0158,0.0124,Docosahexaenoic Acid
XL-VLDL-PL%,0.0148,0.0122,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,0.0128,0.0104,Phospholipids to Total-Lipids in Small LDL percentage
Phe,0.0137,0.0102,Phenylalanine
HDL-C,0.0073,0.0092,HDL Cholesterol
IDL-FC%,0.0072,0.0088,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL%,0.0108,0.0087,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG,0.0058,0.0085,Triglycerides in Large HDL
Glu-lactate,0.0125,0.0075,Glucose-lactate
MUFA%,0.0087,0.0071,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0032,0.0055,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,0.0047,0.0054,Tyrosine
Lactate,0.0087,0.0053,Lactate
L-VLDL-FC%,0.0035,0.0050,Free Cholesterol to Total-Lipids in Large VLDL percentage
Acetone,0.0033,0.0039,Acetone
Ile,0.0023,0.0036,Isoleucine
LDL-size,0.0027,0.0036,Average Diameter for LDL Particles
S-LDL-C%,0.0028,0.0035,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0043,0.0031,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Citrate,0.0018,0.0028,Citrate
XXL-VLDL-PL%,0.0030,0.0028,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0048,0.0026,Glucose
S-HDL-FC%,0.0018,0.0024,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.0025,0.0024,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0020,0.0022,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.0023,0.0021,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0022,0.0018,Acetate
Ala,0.0037,0.0016,Alanine
Pyruvate,0.0018,0.0015,Pyruvate
L-LDL-PL%,0.0008,0.0015,Phospholipids to Total-Lipids in Large LDL percentage
IDL-PL%,0.0013,0.0014,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-CE,0.0013,0.0012,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
DHA%,0.0023,0.0012,Docosahexaenoic Acid to Total-Fatty Acids percentage
Sc-ala,0.0015,0.0011,Spectrometer-corrected alanine
Omega-6/Omega-3,0.0008,0.0010,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-TG%,0.0007,0.0008,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0003,0.0004,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Very Large HDL percentage
