Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Omega-6%,0.1547,0.2162,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gln,0.1313,0.0814,Glutamine
LA%,0.0467,0.0461,Linoleic Acid to Total-Fatty Acids percentage
Acetate,0.0372,0.0363,Acetate
Albumin,0.0282,0.0353,Albumin
3-Hydroxybutyrate,0.0375,0.0343,3-Hydroxybutyrate
Lactate,0.0312,0.0315,Lactate
Gly,0.0385,0.0313,Glycine
Phe,0.0292,0.0301,Phenylalanine
DHA%,0.0325,0.0298,Docosahexaenoic Acid to Total-Fatty Acids percentage
Creatinine,0.0223,0.0295,Creatinine
His,0.0223,0.0222,Histidine
XL-VLDL-FC%,0.0170,0.0187,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
GlycA,0.0192,0.0171,Glycoprotein Acetyls
Omega-3%,0.0087,0.0170,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0087,0.0164,Cholesteryl Esters to Total-Lipids in IDL percentage
MUFA%,0.0158,0.0152,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0203,0.0151,Docosahexaenoic Acid
SFA%,0.0152,0.0150,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0153,0.0145,Spectrometer-corrected alanine
Glu,0.0165,0.0143,Glucose
LDL-size,0.0158,0.0141,Average Diameter for LDL Particles
L-VLDL-CE%,0.0150,0.0136,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Pyruvate,0.0188,0.0133,Pyruvate
M-LDL-CE%,0.0148,0.0129,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0158,0.0121,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-TG%,0.0125,0.0113,Triglycerides to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0078,0.0100,Glucose-lactate
XXL-VLDL-C%,0.0127,0.0100,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0052,0.0094,Isoleucine
Val,0.0087,0.0092,Valine
XXL-VLDL-CE%,0.0060,0.0084,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0125,0.0077,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0087,0.0074,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0112,0.0071,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0055,0.0069,Citrate
Tyr,0.0077,0.0067,Tyrosine
Ala,0.0073,0.0066,Alanine
LA,0.0083,0.0065,Linoleic Acid
L-LDL-CE%,0.0073,0.0059,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0022,0.0049,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0052,0.0046,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0050,0.0046,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.0017,0.0044,Leucine
L-VLDL-FC%,0.0057,0.0041,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,0.0040,0.0038,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,0.0053,0.0034,Triglycerides to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0020,0.0031,Acetoacetate
XXL-VLDL-CE,0.0023,0.0030,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Acetone,0.0027,0.0027,Acetone
XL-VLDL-PL%,0.0037,0.0022,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.0020,0.0021,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,0.0012,0.0018,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-C%,0.0010,0.0017,Cholesterol to Total-Lipids in Small HDL percentage
PUFA/MUFA,0.0010,0.0017,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.0008,0.0010,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-CE,0.0013,0.0008,Cholesteryl Esters in Small HDL
ApoB/ApoA1,0.0008,0.0007,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA%,0.0005,0.0007,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.0002,0.0005,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in Medium LDL percentage
