Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0800,0.1189,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0907,0.1168,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.0693,0.0638,Albumin
GlycA,0.0653,0.0504,Glycoprotein Acetyls
L-HDL-PL%,0.0453,0.0433,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0493,0.0413,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0568,0.0411,Glucose
Creatinine,0.0417,0.0407,Creatinine
Phe,0.0493,0.0390,Phenylalanine
Omega-3%,0.0418,0.0343,Omega-3 Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0178,0.0298,3-Hydroxybutyrate
Gln,0.0335,0.0282,Glutamine
M-LDL-C%,0.0270,0.0259,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0290,0.0250,Alanine
L-LDL-FC%,0.0155,0.0228,Free Cholesterol to Total-Lipids in Large LDL percentage
Gly,0.0098,0.0183,Glycine
LA%,0.0200,0.0177,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0188,0.0176,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0123,0.0170,Free Cholesterol to Total-Lipids in IDL percentage
Pyruvate,0.0192,0.0156,Pyruvate
Lactate,0.0102,0.0154,Lactate
XXL-VLDL-PL%,0.0175,0.0127,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0150,0.0123,Acetoacetate
Acetate,0.0113,0.0112,Acetate
His,0.0115,0.0105,Histidine
Omega-6/Omega-3,0.0113,0.0102,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,0.0052,0.0092,Citrate
IDL-PL%,0.0068,0.0085,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0088,0.0079,Glucose-lactate
L-VLDL-PL%,0.0092,0.0075,Phospholipids to Total-Lipids in Large VLDL percentage
Sc-ala,0.0057,0.0066,Spectrometer-corrected alanine
Tyr,0.0057,0.0065,Tyrosine
S-HDL-FC%,0.0095,0.0063,Free Cholesterol to Total-Lipids in Small HDL percentage
Val,0.0077,0.0062,Valine
Unsaturation,0.0097,0.0060,Degree of Unsaturation
M-LDL-PL%,0.0072,0.0058,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.0028,0.0045,Triglycerides to Total-Lipids in Medium LDL percentage
DHA%,0.0052,0.0039,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,0.0040,0.0038,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0045,0.0038,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0033,0.0035,Free Cholesterol to Total-Lipids in Large VLDL percentage
MUFA%,0.0035,0.0034,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0045,0.0030,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-size,0.0037,0.0030,Average Diameter for LDL Particles
DHA,0.0033,0.0029,Docosahexaenoic Acid
S-HDL-PL%,0.0020,0.0026,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.0032,0.0025,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,0.0027,0.0025,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0028,0.0023,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0018,0.0022,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ile,0.0037,0.0022,Isoleucine
M-LDL-CE%,0.0012,0.0012,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Acetone,0.0015,0.0009,Acetone
S-LDL-PL%,0.0005,0.0008,Phospholipids to Total-Lipids in Small LDL percentage
Leu,0.0010,0.0006,Leucine
