Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Lactate,0.2115,0.1981,Lactate
Pyruvate,0.0637,0.0946,Pyruvate
S-HDL-CE,0.0757,0.0685,Cholesteryl Esters in Small HDL
Gly,0.0593,0.0605,Glycine
Acetate,0.0700,0.0535,Acetate
Albumin,0.0660,0.0499,Albumin
Total-P,0.0360,0.0443,Total-Concentration of Lipoprotein Particles
Acetone,0.0243,0.0328,Acetone
His,0.0247,0.0279,Histidine
Acetoacetate,0.0172,0.0275,Acetoacetate
M-LDL-PL%,0.0225,0.0271,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,0.0123,0.0227,Tyrosine
SFA%,0.0178,0.0198,Saturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0092,0.0184,3-Hydroxybutyrate
Glu,0.0183,0.0166,Glucose
Omega-3%,0.0198,0.0146,Omega-3 Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,0.0178,0.0142,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-CE%,0.0180,0.0135,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.0125,0.0117,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.0150,0.0103,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0160,0.0101,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Creatinine,0.0100,0.0099,Creatinine
Citrate,0.0083,0.0093,Citrate
S-HDL-FC,0.0068,0.0086,Free Cholesterol in Small HDL
IDL-PL%,0.0097,0.0078,Phospholipids to Total-Lipids in IDL percentage
Phe,0.0073,0.0076,Phenylalanine
Val,0.0050,0.0072,Valine
S-HDL-P,0.0082,0.0071,Concentration of Small HDL Particles
XS-VLDL-FC%,0.0077,0.0069,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0058,0.0064,Degree of Unsaturation
LA%,0.0095,0.0064,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-FC%,0.0062,0.0061,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C,0.0062,0.0059,Cholesterol in Small HDL
Gln,0.0080,0.0056,Glutamine
Glu-lactate,0.0028,0.0052,Glucose-lactate
M-LDL-P,0.0040,0.0050,Concentration of Medium LDL Particles
S-LDL-C%,0.0065,0.0047,Cholesterol to Total-Lipids in Small LDL percentage
GlycA,0.0033,0.0043,Glycoprotein Acetyls
Ala,0.0078,0.0042,Alanine
S-HDL-FC%,0.0032,0.0041,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,0.0045,0.0037,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA%,0.0023,0.0037,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.0048,0.0034,Docosahexaenoic Acid
XL-HDL-CE%,0.0032,0.0031,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0012,0.0025,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0030,0.0024,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3,0.0033,0.0023,Omega-3 Fatty Acids
Ile,0.0022,0.0022,Isoleucine
LA,0.0038,0.0022,Linoleic Acid
Sc-ala,0.0013,0.0021,Spectrometer-corrected alanine
S-HDL-PL%,0.0010,0.0016,Phospholipids to Total-Lipids in Small HDL percentage
IDL-FC%,0.0010,0.0015,Free Cholesterol to Total-Lipids in IDL percentage
MUFA%,0.0008,0.0011,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SM,0.0027,0.0011,Sphingomyelins
M-HDL-TG%,0.0010,0.0010,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.0013,0.0009,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0015,0.0009,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0013,0.0007,Average Diameter for LDL Particles
S-LDL-PL%,0.0010,0.0007,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-FC,0.0012,0.0006,Free Cholesterol in Small LDL
M-HDL-PL%,0.0002,0.0006,Phospholipids to Total-Lipids in Medium HDL percentage
PUFA,0.0010,0.0006,Polyunsaturated Fatty Acids
Leu,0.0008,0.0005,Leucine
VLDL-size,0.0002,0.0005,Average Diameter for VLDL Particles
M-VLDL-C%,0.0005,0.0005,Cholesterol to Total-Lipids in Medium VLDL percentage
XXL-VLDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-TG,0.0003,0.0001,Triglycerides in Medium HDL
