Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1072,0.1073,Glycoprotein Acetyls
Albumin,0.0750,0.0619,Albumin
Acetate,0.0518,0.0617,Acetate
Tyr,0.0798,0.0576,Tyrosine
XS-VLDL-PL%,0.0632,0.0537,Phospholipids to Total-Lipids in Very Small VLDL percentage
Creatinine,0.0380,0.0510,Creatinine
Citrate,0.0292,0.0384,Citrate
Glu-lactate,0.0422,0.0335,Glucose-lactate
Glu,0.0290,0.0307,Glucose
IDL-FC%,0.0378,0.0298,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0242,0.0289,Acetone
L-LDL-CE%,0.0290,0.0267,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0162,0.0259,3-Hydroxybutyrate
Val,0.0217,0.0256,Valine
L-VLDL-FC%,0.0222,0.0251,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0127,0.0201,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Sc-ala,0.0183,0.0188,Spectrometer-corrected alanine
M-LDL-PL%,0.0142,0.0181,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0145,0.0167,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Pyruvate,0.0120,0.0162,Pyruvate
Gln,0.0170,0.0149,Glutamine
MUFA%,0.0170,0.0139,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0110,0.0139,Phenylalanine
S-HDL-PL,0.0145,0.0118,Phospholipids in Small HDL
Lactate,0.0128,0.0115,Lactate
Gly,0.0098,0.0113,Glycine
L-LDL-PL%,0.0102,0.0113,Phospholipids to Total-Lipids in Large LDL percentage
Leu,0.0132,0.0110,Leucine
Ala,0.0083,0.0108,Alanine
L-LDL-C%,0.0127,0.0104,Cholesterol to Total-Lipids in Large LDL percentage
His,0.0078,0.0101,Histidine
SFA%,0.0122,0.0099,Saturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0055,0.0095,Isoleucine
M-LDL-C%,0.0093,0.0084,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0070,0.0082,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG,0.0088,0.0077,Triglycerides in Large LDL
XXL-VLDL-FC%,0.0090,0.0075,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0082,0.0075,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,0.0070,0.0069,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,0.0042,0.0051,Triglycerides to Total-Lipids in Large VLDL percentage
DHA%,0.0077,0.0051,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,0.0072,0.0048,Degree of Unsaturation
XXL-VLDL-TG%,0.0025,0.0046,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0040,0.0045,Acetoacetate
LA%,0.0052,0.0041,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0030,0.0035,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0035,0.0029,Omega-3 Fatty Acids
XL-VLDL-CE%,0.0042,0.0028,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE%,0.0015,0.0028,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0033,0.0027,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-PL%,0.0030,0.0027,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0022,0.0021,Phospholipids to Total-Lipids in Small LDL percentage
DHA,0.0025,0.0017,Docosahexaenoic Acid
LDL-size,0.0025,0.0017,Average Diameter for LDL Particles
M-LDL-CE%,0.0018,0.0016,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.0007,0.0016,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG,0.0015,0.0015,Triglycerides in Large HDL
S-HDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Small HDL percentage
