Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.1083,0.1228,Glucose-lactate
Albumin,0.1352,0.1219,Albumin
L-LDL-C%,0.0470,0.0595,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0510,0.0545,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,0.0507,0.0468,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,0.0470,0.0408,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Phe,0.0403,0.0366,Phenylalanine
Gln,0.0347,0.0355,Glutamine
Acetoacetate,0.0357,0.0352,Acetoacetate
XXL-VLDL-PL%,0.0405,0.0340,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0275,0.0299,Tyrosine
IDL-CE%,0.0287,0.0269,Cholesteryl Esters to Total-Lipids in IDL percentage
GlycA,0.0285,0.0242,Glycoprotein Acetyls
Citrate,0.0257,0.0231,Citrate
Ala,0.0197,0.0224,Alanine
Acetate,0.0208,0.0210,Acetate
LDL-size,0.0227,0.0195,Average Diameter for LDL Particles
XS-VLDL-FC%,0.0173,0.0169,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Glu,0.0168,0.0168,Glucose
SFA%,0.0173,0.0154,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0155,0.0153,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Lactate,0.0073,0.0142,Lactate
IDL-FC%,0.0107,0.0134,Free Cholesterol to Total-Lipids in IDL percentage
Gly,0.0123,0.0130,Glycine
Pyruvate,0.0112,0.0128,Pyruvate
3-Hydroxybutyrate,0.0097,0.0110,3-Hydroxybutyrate
His,0.0112,0.0103,Histidine
Total-BCAA,0.0107,0.0092,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.0103,0.0087,Leucine
Sc-ala,0.0078,0.0086,Spectrometer-corrected alanine
Acetone,0.0060,0.0083,Acetone
LA%,0.0093,0.0082,Linoleic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0065,0.0072,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,0.0073,0.0068,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0045,0.0063,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0048,0.0055,Creatinine
Val,0.0043,0.0048,Valine
XXL-VLDL-FC%,0.0057,0.0047,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0052,0.0047,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.0025,0.0045,Isoleucine
DHA,0.0043,0.0045,Docosahexaenoic Acid
L-LDL-PL%,0.0057,0.0044,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0042,0.0031,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0020,0.0030,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-CE%,0.0022,0.0019,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0025,0.0014,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0010,0.0006,Phospholipids to Total-Lipids in Very Large VLDL percentage
