Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetate,0.0510,0.0706,Acetate
GlycA,0.0767,0.0622,Glycoprotein Acetyls
LDL-size,0.0670,0.0590,Average Diameter for LDL Particles
Creatinine,0.0542,0.0573,Creatinine
Gly,0.0452,0.0520,Glycine
XL-HDL-FC%,0.0588,0.0444,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Glu-lactate,0.0372,0.0440,Glucose-lactate
Acetoacetate,0.0470,0.0413,Acetoacetate
3-Hydroxybutyrate,0.0308,0.0356,3-Hydroxybutyrate
MUFA%,0.0547,0.0349,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0403,0.0258,Pyruvate
Glu,0.0155,0.0253,Glucose
Albumin,0.0232,0.0245,Albumin
Gln,0.0372,0.0240,Glutamine
Acetone,0.0135,0.0212,Acetone
SFA%,0.0100,0.0211,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0162,0.0205,Histidine
XXL-VLDL-CE%,0.0297,0.0185,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0107,0.0163,Citrate
Ala,0.0123,0.0156,Alanine
IDL-PL%,0.0072,0.0143,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.0147,0.0136,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0063,0.0134,Spectrometer-corrected alanine
S-HDL-PL%,0.0130,0.0127,Phospholipids to Total-Lipids in Small HDL percentage
LA%,0.0135,0.0123,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-FC%,0.0197,0.0118,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,0.0043,0.0106,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0045,0.0099,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Lactate,0.0080,0.0093,Lactate
XS-VLDL-FC%,0.0093,0.0091,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Leu,0.0063,0.0089,Leucine
XL-HDL-FC,0.0060,0.0083,Free Cholesterol in Very Large HDL
IDL-C%,0.0187,0.0081,Cholesterol to Total-Lipids in IDL percentage
S-HDL-FC%,0.0078,0.0078,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC,0.0113,0.0076,Free Cholesterol in Large HDL
XS-VLDL-TG%,0.0132,0.0076,Triglycerides to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.0012,0.0071,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-C%,0.0050,0.0062,Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.0043,0.0060,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-C,0.0107,0.0059,HDL Cholesterol
L-LDL-PL%,0.0055,0.0058,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0037,0.0058,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0048,0.0058,Docosahexaenoic Acid
Omega-6/Omega-3,0.0025,0.0054,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-size,0.0078,0.0052,Average Diameter for HDL Particles
PUFA%,0.0025,0.0052,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0053,0.0051,Isoleucine
Phe,0.0040,0.0048,Phenylalanine
XXL-VLDL-TG,0.0032,0.0047,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C%,0.0043,0.0046,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0052,0.0046,Valine
L-VLDL-TG,0.0028,0.0045,Triglycerides in Large VLDL
L-LDL-CE%,0.0045,0.0043,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-TG%,0.0023,0.0043,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-FC%,0.0085,0.0037,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,0.0032,0.0035,Triglycerides to Total-Lipids in Large VLDL percentage
Tyr,0.0015,0.0034,Tyrosine
XXL-VLDL-FC%,0.0023,0.0029,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-CE,0.0017,0.0028,Cholesteryl Esters in Medium VLDL
L-HDL-PL,0.0043,0.0026,Phospholipids in Large HDL
S-VLDL-C%,0.0013,0.0020,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-PL%,0.0010,0.0017,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,0.0007,0.0015,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.0003,0.0009,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,0.0002,0.0004,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-TG,0.0005,0.0003,Triglycerides in Large HDL
