Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2112,0.2269,Glycoprotein Acetyls
Albumin,0.1790,0.2217,Albumin
XXL-VLDL-PL%,0.0482,0.0501,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0478,0.0468,Histidine
IDL-CE,0.0352,0.0347,Cholesteryl Esters in IDL
Pyruvate,0.0405,0.0305,Pyruvate
IDL-TG%,0.0197,0.0281,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.0202,0.0219,Cholesterol to Total-Lipids in IDL percentage
Creatinine,0.0205,0.0213,Creatinine
S-VLDL-C%,0.0208,0.0207,Cholesterol to Total-Lipids in Small VLDL percentage
3-Hydroxybutyrate,0.0252,0.0195,3-Hydroxybutyrate
L-LDL-CE%,0.0258,0.0192,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3,0.0212,0.0176,Omega-3 Fatty Acids
XXL-VLDL-CE%,0.0170,0.0171,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0178,0.0157,Glycine
DHA,0.0197,0.0139,Docosahexaenoic Acid
Sc-ala,0.0157,0.0131,Spectrometer-corrected alanine
Citrate,0.0187,0.0126,Citrate
Glu-lactate,0.0152,0.0116,Glucose-lactate
Glu,0.0092,0.0103,Glucose
LDL-size,0.0122,0.0102,Average Diameter for LDL Particles
MUFA%,0.0132,0.0102,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0128,0.0100,Alanine
M-LDL-PL%,0.0083,0.0083,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.0113,0.0079,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Lactate,0.0083,0.0072,Lactate
Acetate,0.0078,0.0067,Acetate
L-LDL-TG%,0.0057,0.0065,Triglycerides to Total-Lipids in Large LDL percentage
Gln,0.0080,0.0065,Glutamine
Ile,0.0075,0.0064,Isoleucine
L-LDL-PL%,0.0095,0.0064,Phospholipids to Total-Lipids in Large LDL percentage
Val,0.0080,0.0064,Valine
Tyr,0.0072,0.0064,Tyrosine
Omega-3%,0.0043,0.0050,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0042,0.0041,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0038,0.0040,Acetone
LA%,0.0038,0.0038,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0033,0.0032,Acetoacetate
Total-BCAA,0.0025,0.0030,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-CE%,0.0037,0.0029,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-FC%,0.0028,0.0029,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.0030,0.0029,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0030,0.0024,Leucine
Unsaturation,0.0035,0.0024,Degree of Unsaturation
IDL-PL%,0.0027,0.0023,Phospholipids to Total-Lipids in IDL percentage
Phe,0.0022,0.0015,Phenylalanine
IDL-FC%,0.0022,0.0015,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,0.0022,0.0013,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0010,0.0011,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0012,0.0010,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,0.0005,0.0007,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.0008,0.0007,Cholesteryl Esters in Small HDL
S-HDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in Small LDL percentage
