Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Phe,0.0588,0.0526,Phenylalanine
Albumin,0.0540,0.0523,Albumin
GlycA,0.0678,0.0465,Glycoprotein Acetyls
IDL-FC%,0.0225,0.0463,Free Cholesterol to Total-Lipids in IDL percentage
Lactate,0.0285,0.0450,Lactate
LDL-size,0.0273,0.0376,Average Diameter for LDL Particles
Creatinine,0.0495,0.0373,Creatinine
Gln,0.0542,0.0367,Glutamine
Acetate,0.0377,0.0351,Acetate
Gly,0.0368,0.0350,Glycine
LA%,0.0445,0.0339,Linoleic Acid to Total-Fatty Acids percentage
His,0.0338,0.0318,Histidine
XXL-VLDL-PL%,0.0277,0.0317,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0240,0.0302,Glucose
Tyr,0.0255,0.0290,Tyrosine
Acetone,0.0157,0.0255,Acetone
Pyruvate,0.0188,0.0237,Pyruvate
XL-HDL-C%,0.0295,0.0196,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.0257,0.0182,Phospholipids to Total-Lipids in Very Small VLDL percentage
Citrate,0.0125,0.0178,Citrate
Sc-ala,0.0110,0.0171,Spectrometer-corrected alanine
M-LDL-CE%,0.0155,0.0167,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0107,0.0166,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0220,0.0155,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-FC%,0.0220,0.0149,Free Cholesterol to Total-Lipids in Small LDL percentage
Acetoacetate,0.0192,0.0148,Acetoacetate
PUFA/MUFA,0.0143,0.0140,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-TG%,0.0065,0.0131,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,0.0092,0.0119,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0095,0.0102,3-Hydroxybutyrate
MUFA%,0.0062,0.0101,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0098,0.0099,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0105,0.0096,Phospholipids to Total-Lipids in IDL percentage
Val,0.0113,0.0096,Valine
Ala,0.0050,0.0091,Alanine
M-LDL-C%,0.0125,0.0087,Cholesterol to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0058,0.0087,Glucose-lactate
IDL-CE%,0.0082,0.0083,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3%,0.0077,0.0080,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0085,0.0077,Omega-6 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0093,0.0066,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0055,0.0059,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0027,0.0056,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-P,0.0027,0.0055,Concentration of Small HDL Particles
S-HDL-FC%,0.0082,0.0052,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0067,0.0048,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0025,0.0047,Leucine
L-HDL-FC%,0.0045,0.0043,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.0027,0.0039,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-TG%,0.0048,0.0037,Triglycerides to Total-Lipids in Medium HDL percentage
Unsaturation,0.0052,0.0037,Degree of Unsaturation
DHA,0.0030,0.0033,Docosahexaenoic Acid
Ile,0.0013,0.0030,Isoleucine
XS-VLDL-TG%,0.0028,0.0030,Triglycerides to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0053,0.0028,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-C,0.0012,0.0022,Cholesterol in Large VLDL
IDL-TG,0.0018,0.0022,Triglycerides in IDL
ApoB/ApoA1,0.0023,0.0022,Apolipoprotein B to Apolipoprotein A1 ratio
LA,0.0010,0.0020,Linoleic Acid
DHA%,0.0017,0.0018,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-PL%,0.0035,0.0016,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG,0.0005,0.0015,Triglycerides in Small LDL
S-HDL-C%,0.0007,0.0007,Cholesterol to Total-Lipids in Small HDL percentage
